response_id,study,regime,direction,category,statement,statement_type,veracity_score,checkability,label,rationale,veracity_model,prompt_sha,scored_at
R_1JK2BOyMgqQ7YWx,study4,S4_Grok,debunk,affirms,Artificial intelligence was discovered due to extraterrestrial aliens.,conspiracy_claim,0,100,false,"The claim says artificial intelligence was *discovered due to extraterrestrial aliens*, but the evidence shows AI is a human-developed technology and that AI has been used to search for alien signals, not created or discovered by aliens[3][4][9]. Public reporting on SETI and technosignatures explicitly says the AI findings were not proof of aliens and were more likely radio interference[1][3].",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1JT5MaAQutOWQLL,study4,S4_Claude,debunk,affirms,There is a real concern for voter fraud in the United States.,official_account,75,80,mostly_true,"Documented cases show that voter fraud does occur in the United States, though at extremely low rates relative to total ballots cast, and is treated as a serious issue by courts and law-enforcement agencies, which justifies saying there is a real (if quantitatively small) concern.[2][3][8][9][10][14] The central claim is about the existence of a genuine concern, not about widespread fraud, and evidence from official bodies and research confirms that concern while also indicating fraud is rare and has not systematically altered major election outcomes.[3][8][9][11][14]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1Jm9jM0yziuHMFL,study4,S4_Grok,debunk,affirms,There is an alien already on Earth that is hiding from people.,conspiracy_claim,10,20,false,"The statement asserts that at least one alien is already physically present on Earth and deliberately hiding from humans. Despite decades of astronomical research, SETI efforts, and investigations of UFOs and alleged encounters, there is **no verified evidence** that intelligent extraterrestrials have visited or currently reside on Earth in secret.[13] A recent Pentagon review of UFO reports over nearly a century likewise found no evidence of extraterrestrial intelligence or aliens living on Earth.[7] While some speculative hypotheses (e.g., Harvard cryptoterrestrial papers) entertain the *possibility* of hidden aliens, these explicitly acknowledge their ideas are likely false and provide no empirical proof.[7][9][11][12] Therefore, as stated—that an alien is already here and hiding—the claim is unsupported by available evidence and best assessed as false, though direct empirical falsification is difficult, which lowers checkability.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1JnmvqacPjSOf0C,study4,S4_Grok,debunk,affirms,Rich individuals control all of the world's governments.,conspiracy_claim,25,60,mostly_false,"Political science and inequality research show that wealthy individuals and corporations exert significant and often disproportionate influence over many governments through campaign finance, lobbying, media ownership, and other channels, and some countries can reasonably be described as tending toward plutocracy or oligarchy.[3][5][8][9] However, the statement that rich individuals *control all of the world's governments* is far broader: there is no credible evidence that every government worldwide is exclusively controlled by rich individuals, and many regimes are dominated by military, religious, party, or personalist actors whose interests only partially overlap with economic elites.[3][5] The claim is partially grounded in documented influence but overstates it into a near-total, global, and uniform control that public evidence does not support.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1JsVnwEG5AxDjFI,study4,S4_GPT-5.2,debunk,affirms,Jeffrey Epstein faked his death and is currently living in Israel.,conspiracy_claim,0,90,false,"Jeffrey Epstein was found dead in his Manhattan jail cell in 2019, and an official autopsy by the medical examiner determined his cause of death was hanging and the manner of death was suicide, a conclusion reiterated in a 2023 U.S. Department of Justice report and by officials repeatedly since then.[3][6][12] Recent viral ""proofs"" that he is alive in Israel—including AI-generated images purportedly showing him in Tel Aviv and claims about his alleged activity on a Fortnite account—have been independently analyzed and debunked as fabrications or trolling by Reuters, AFP, BBC Verify, France 24, and others, with no credible evidence that Epstein faked his death or is living in Israel.[1][3][4][5][8][9][11][15]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1JvFrC8EKXDrb6V,study4,S4_GPT-5.2,bunk,affirms,"The earth is flat, and space isn't real; it is just a firmament, with us living in a globe-like structure.",conspiracy_claim,0,95,false,"Extensive observational evidence from astronomy, physics, satellite imagery, circumnavigation, and experiments such as Foucault’s pendulum shows that Earth is an oblate spheroid, not flat, and that outer space is a physical region beyond Earth’s atmosphere where spacecraft and satellites operate.[1][4][10][14] The claim of a flat Earth enclosed by a firmament instead of real space contradicts this large, consistent body of empirical data and is treated in modern science as a disproven belief rather than a viable alternative model.[1][4][11][15]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1KDFAx4WgcXYFvr,study4,S4_Grok,bunk,affirms,"The government possesses evidence proving the existence of aliens, including a recovered alien craft and records of interviews and reports describing the incident, although officials deny the existence of this proof.",conspiracy_claim,25,70,mostly_false,"The claim asserts that the government *possesses proof of aliens, including a recovered alien craft and interview records, and is actively denying this proof*. Multiple comprehensive official reviews, including the Pentagon’s 2024 Historical Record Report and statements from the All-Domain Anomaly Resolution Office (AARO), report **no verifiable evidence** that the U.S. government has recovered extraterrestrial craft or confirmed any UAP as alien technology, and explicitly deny any such secret reverse‑engineering programs.[1][11][7][6] Recent large-scale releases of UAP/UFO files under PURSUE similarly show no confirmed evidence of recovered alien craft or proof of extraterrestrial visits, and officials state that the documents do not substantiate claims of hidden alien technology or beings.[2][12][13] While a few former officials (e.g., David Grusch) have alleged secret crash‑retrieval and reverse‑engineering programs, these allegations are uncorroborated and have been directly refuted by the Defense Department as lacking verifiable substantiation.[3][5][6] Given the strong, consistent official evidence against such recovered alien craft and proof, and the absence of independently verifiable documentation where it should exist, the specific claim that the government *possesses proof* and *denies its existence* is best judged as mostly false, though not absolutely disprovable in principle.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1KGZBFTCgKRSMnT,study4,S4_Claude,debunk,affirms,There is another life form that we are not supposed to know about.,conspiracy_claim,25,30,mostly_false,"The claim is not just that unknown life forms exist, but that there is *another life form* we are specifically ""not supposed to know about,"" implying intentional concealment by some actor. Scientific evidence strongly supports that many life forms on Earth and potentially elsewhere remain undiscovered, including vast deep and subsurface biospheres and newly identified microbial phyla, but these are actively studied and publicly reported, not deliberately hidden from the public.[2][4][7][8][12][13] There is no credible evidence of a coordinated effort to suppress knowledge of such life forms at a global or institutional level, and ongoing open scientific publication and media coverage about new and unusual life forms argue against a systematic cover‑up, making the conspiratorial component largely unsupported and only weakly checkable via public records and scientific transparency.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1KSKQkYMcSD7A6l,study4,S4_Claude,debunk,affirms,Area 51 is holding aliens and conducting tests on them.,conspiracy_claim,0,70,false,"Area 51 is a highly classified U.S. Air Force installation used as a test and training facility for experimental aircraft and surveillance technologies, according to declassified CIA documents and multiple independent accounts.[1][2][6][8][10] There is no credible evidence that aliens are held or tested there, and major references explicitly state that there is no evidence of extraterrestrial contact at Area 51 or anywhere else.[2][7][9][12]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1KjqChUe8W5p4OD,study4,S4_Claude,bunk,affirms,"Aliens once inhabited the earth, assisting in the construction of ancient temples and pyramids and teaching early civilizations about math, science, and technology.",conspiracy_claim,10,60,false,"This is an ""ancient astronauts"" claim: that extraterrestrials lived on Earth, helped build temples and pyramids, and taught early humans advanced knowledge.[14] Mainstream archaeology finds abundant evidence that ancient structures like the Egyptian pyramids were planned and built by human societies using known tools, labor systems, and engineering methods, including worker villages, tools, quarry traces, transport routes, and inscriptions linking specific work crews to construction.[2][3][7][10][12] There is no empirical evidence that aliens ever inhabited Earth or participated in ancient construction or education, and ancient-aliens narratives are widely regarded by historians and archaeologists as pseudoscience and pseudoarchaeology.[8][12][14]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1KkSpaRpSgacubL,study4,S4_GPT-5.2,debunk,affirms,"The president is secretly working with Israel to control them in order to gain access to oil, with involvement related to the Epstein files.",conspiracy_claim,25,40,mostly_false,"The statement alleges a secret coordinated effort by the U.S. president with Israel to ""control"" Israel in order to gain access to oil, tied specifically to leverage from the Epstein files. Publicly available evidence, including the recent Epstein files releases, shows various political and business links between Epstein, Israeli figures such as Ehud Barak, and resource deals, but does not substantiate that any U.S. president is secretly using Israel or Epstein-related material to control Israeli policy for oil access.[6][14][15] Claims that Trump is ""compromised by Israel"" based on an FBI confidential source appear in the files, but they are unverified allegations rather than established facts, and there is no corroborated evidence that Epstein files are being used as blackmail to direct presidential policy.[11][12][15] The overall allegation of a coordinated, secret oil-access scheme centered on Epstein files remains largely unsupported, though aspects are partially checkable via released documents and reporting.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1LSBNkTPdjFmPPR,study4,S4_GPT-5.2,bunk,affirms,Bill and Hillary Clinton were behind the murder of Epstein.,conspiracy_claim,0,85,false,"Jeffrey Epstein’s death was officially ruled a suicide by hanging by the New York City medical examiner, and multiple independent fact-checkers and news organizations report that there is no evidence of foul play, let alone evidence that Bill or Hillary Clinton orchestrated a murder.[4][6][11] Extensive reviews of the #ClintonBodyCount and related claims have found them to be baseless conspiracy theories with no supporting documentation or witness testimony tying the Clintons to Epstein’s death.[2][5]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1LYCuPG1eLjAYSs,study4,S4_Grok,debunk,affirms,A large meteor will impact the earth in 2035 and destroy all life.,conspiracy_claim,0,100,false,"Public asteroid-monitoring sources do not support any prediction that a large meteor will hit Earth in 2035 and destroy all life. NASA and related tracking resources show known 2035 close approaches like Apophis are not impact threats, and even very large impacts would not necessarily destroy all life on Earth.[5][9][11][12][13]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1LvYlbok45Bp5A8,study4,S4_Grok,debunk,affirms,The weather conditions worldwide are changing in a negative way such that eventually humans will not survive.,official_account,75,95,mostly_true,"Climate change is already changing weather patterns worldwide in ways that increase heatwaves, floods, storms, droughts, and related health risks, and major scientific bodies describe it as a threat to human health and wellbeing.[1][3][6][8] The final clause that humans will eventually not survive is too absolute as stated; public evidence supports serious long-term risk, but not a demonstrated conclusion that human extinction is inevitable.[1][4][10]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1LwlLTUwLawn4k3,study4,S4_GPT-5.2,bunk,affirms,Governments use airplanes to spread chemicals and drugs into the atmosphere to modify behavior or control populations.,conspiracy_claim,5,85,false,"The claim matches the widely known *chemtrails* conspiracy theory that governments use aircraft to disperse chemicals or drugs for population or mind control.[6][8][11][14] Multiple government agencies and scientific bodies explain that the visible trails behind jets are **contrails**, composed primarily of water ice formed from engine exhaust in cold, humid air, not deliberate chemical or drug spraying.[1][2][3][5][9] These agencies explicitly state they are not aware of any deliberate release of harmful chemical or biological agents from airplanes for such purposes, and scientific studies have found no evidence that purported chemtrails differ from normal contrails.[2][8][11][12] While aircraft are sometimes used to spray chemicals for documented, regulated purposes like firefighting, agriculture, or cloud seeding, these activities are not secret and are not aimed at behavior modification or population control.[1][7][9] In light of the strong, consistent evidence and lack of credible documentation for covert spraying programs to modify behavior or control populations, the claim as stated is clearly false.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1MG47owstGyLuRF,study4,S4_Claude,bunk,unclear,Facebook consistently reports the deaths of actors by showing their pictures and dates.,no_claim,,,not_checkable,"The statement describes the participant’s subjective experience of seeing many death notices for actors on Facebook but does not assert a specific, empirically checkable claim about coordinated behavior, an official narrative, or a concrete fact pattern. It is too vague and general to evaluate as true or false in a rigorous way.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1MwQxf5giJBR5kt,study4,S4_Grok,debunk,affirms,The government possesses proof of alien life and should reveal all their findings to the public.,conspiracy_claim,25,70,mostly_false,"The claim asserts that the government *possesses proof of alien life* and is withholding it, which implies a covert cover‑up. Multiple official reviews and declassifications state there is no confirmed evidence of extraterrestrial life in government hands and no substantiated programs involving extraterrestrial materials.[4][5][8][9][13] Recent Pentagon reports and White House statements explicitly deny both the existence of such proof and any credible evidence that it is being hidden from the public.[8][9][13] While it is logically possible undisclosed evidence could exist, current publicly available investigations and large-scale document releases strongly weigh against the claim as stated.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1NmDge9T4RCck8V,study4,S4_GPT-5.2,debunk,affirms,The government is hiding experiments at Area 51.,conspiracy_claim,25,70,mostly_false,"Area 51 is a highly classified U.S. Air Force/CIA facility used for secret testing of experimental aircraft and weapons, and its ongoing research is not publicly disclosed, which means the government does hide certain military experiments there in the ordinary sense of classification.[3][4][7][10] However, the claim is typically understood to imply some extraordinary or illicit hidden experiments (e.g., human experimentation or alien technology), and decades of declassified documentation and investigations show only aerospace and stealth programs and find no evidence of such covert plots, making the broader conspiratorial reading largely unsupported.[3][5][14][15]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1NnysmIkoYhsRr0,study4,S4_Claude,debunk,affirms,Paranormal activity has been caught on camera.,no_claim,,,not_checkable,"The statement only asserts that something labeled as paranormal has been recorded, without specifying any particular event, footage, or concrete claim about the nature of the activity; it is too vague to empirically evaluate as a single checkable claim.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1P4KAvfDakVzAI8,study4,S4_Grok,bunk,affirms,Jeffrey Epstein was murdered rather than committing suicide.,conspiracy_claim,25,80,mostly_false,"The official New York City medical examiner, a 2023 DOJ inspector general review, and a 2025 DOJ/FBI memo all conclude that Epstein died by suicide by hanging in his jail cell and report finding no evidence of homicide.[1][4][11][12] While procedural failures and anomalies in the jail have fueled speculation and public skepticism, multiple investigations have not uncovered credible evidence that he was murdered, so the claim that he was murdered rather than committing suicide is largely unsupported by available evidence.[1][2][5][10]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1PDRkDwfScJf6Uh,study4,S4_GPT-5.2,bunk,affirms,There was more than one shooter involved in the JFK assassination.,conspiracy_claim,25,85,mostly_false,"The official investigations, including the Warren Commission, concluded that Lee Harvey Oswald was the sole gunman, firing all shots from the sixth floor of the Texas School Book Depository behind the president.[11][15] A later inquiry, the House Select Committee on Assassinations (HSCA), initially reported a ""high probability that two gunmen fired"" based largely on acoustical analysis suggesting four shots,[1][12] but subsequent technical reviews showed that this acoustical evidence was erroneous and the supposed additional shot could not be reliably tied to the assassination sounds.[15] While some researchers and witnesses argue multiple shooters remain possible and have raised interpretive or forensic concerns,[2][3][4][6][13] the best-validated evidence to date supports a single shooter, and there is no robust, independently corroborated physical proof of a second gunman, so the claim that more than one shooter was involved is largely unsupported by the strongest available evidence.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1PENyjjf1MRnTrT,study4,S4_Grok,bunk,affirms,"Bigfoot exists, supported by numerous videos and photo evidence.",official_account,0,95,false,"Mainstream scientific consensus is that there is no credible physical or biological evidence that Bigfoot exists as a real animal, and purported videos and photos are widely regarded as hoaxes, misidentifications, or too poor in quality to count as proof.[3][5][9][11][13] The claim that Bigfoot exists and that its existence is *supported* by numerous videos and photo evidence is therefore false given that none of this media has been validated as demonstrating an unknown species, and no confirmed remains, DNA, or other concrete evidence have ever been found.[3][5][9][11]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1PYtzJfhk9iPjfM,study4,S4_Claude,bunk,affirms,"A group of bloodlines shapes their members to become influential leaders who control the physical world, with power regularly being transferred among closely related bloodlines.",conspiracy_claim,10,30,false,"The statement asserts that a covert group of closely related bloodlines systematically shapes its members to become influential leaders who control the physical world and regularly transfers power among itself. This corresponds to popular ""13 bloodlines"" and Illuminati bloodline theories, which claim that a small set of elite families secretly rule global politics, finance, and society.[1][4][10][13] These narratives are promoted in conspiracy books, videos, and blogs but lack credible empirical evidence from mainstream historical, political science, or economic research; instead, they rely on speculative connections, selective examples of elite families, and unverified claims.[7][11] While it is well-documented that wealth and political influence can be concentrated in certain families and dynasties, this is explained by visible social, economic, and institutional processes, not by a single hidden bloodline cabal coordinating global control.[7][11] Therefore, the specific claim of an organized, secret group of bloodlines intentionally pruning members to control ""the physical earth realm"" is highly checkable in principle but unsupported by reliable evidence and contradicted by the complexity and plurality of global power structures.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1PbmRz46KAHxqod,study4,S4_GPT-5.2,debunk,affirms,Benjamin Netanyahu knew about the attack on October 7th and allowed it to happen as a pretense to attack and level Gaza.,conspiracy_claim,20,80,mostly_false,"The claim alleges secret foreknowledge and deliberate allowance of the October 7 attack to create a pretext for destroying Gaza, but the public evidence cited so far supports only that Netanyahu and Israeli security agencies received various warnings or intelligence about Hamas capabilities and vulnerability, not that he knowingly let the attack happen. Reporting also notes Netanyahu has denied prior knowledge of a concrete attack plan, while current coverage describes the issue as an intelligence and security failure rather than proof of complicity.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1PbshjsL2HcEJls,study4,S4_Grok,debunk,affirms,The deaths of people connected to the Clintons have been orchestrated by hired assassins employed by the Clinton organization.,conspiracy_claim,5,70,false,"The claim is a version of the ""Clinton body count"" conspiracy theory, which alleges that Bill and Hillary Clinton have had associates murdered, often by implication of hired killers.[1][8][11] Investigations of the cited deaths find they are explained by documented suicides, accidents, illnesses, or unsolved but non–Clinton-linked homicides, and the originators of the body count lists themselves admit having no direct evidence tying the Clintons or any ""Clinton organization"" to orchestrated assassinations.[1][2][8] No credible law-enforcement or journalistic investigation has uncovered evidence of hired assassins employed by the Clintons, despite decades of scrutiny, making the claim clearly unsupported by available evidence.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1PtdgsowKlild4U,study4,S4_Claude,bunk,affirms,"The Pentagon was hit by a missile, not an airplane, and the true planners of the 9/11 attacks remain uncertain.",conspiracy_claim,10,95,false,"Extensive physical evidence, official investigations, and eyewitness accounts show that American Airlines Flight 77, a Boeing 757 hijacked by al‑Qaeda, crashed into the Pentagon on 9/11, not a missile.[2][10][12][14] Claims of a missile strike are a well-documented conspiracy theory that have been repeatedly debunked by crash investigators, DNA identification of passengers, recovered flight recorders, and Pentagon security footage, while the identities and responsibility of the planners—al‑Qaeda leadership and Osama bin Laden—are well established in the 9/11 Commission Report and other official inquiries.[2][4][8][9]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1Pw77PUGUFRCkNq,study4,S4_GPT-5.2,bunk,affirms,"Donald Trump is involved in the Epstein files despite his claims of never being involved, as there are pictures of them together.",conspiracy_claim,25,90,mostly_false,"There are public photos showing Trump with Epstein and in Epstein-related collections, so the photo portion is true, but the statement’s stronger claim that Trump is ‘involved in the Epstein files’ is not established by the evidence provided. The DOJ and BBC reports note that Trump has been pictured with Epstein and that files were reviewed/edited, but they do not show that the files substantiate a secret or criminal role by Trump; the official DOJ statement says claims against Trump in submitted material are unfounded and false.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1PxB55xGcfSE5SF,study4,S4_Gemini,debunk,affirms,Visitors from other planets communicate with us through satellite.,conspiracy_claim,0,60,false,"The claim asserts that extraterrestrial visitors are currently communicating with humans via our satellites. Despite decades of systematic searches for extraterrestrial signals (SETI/CETI) using radio telescopes and monitoring of artificial signals, no confirmed communication from extraterrestrials has been detected, whether via satellites or any other channel.[5][7][10] Current discussions of alien communication through or with satellites are speculative scenarios, not supported by empirical evidence of actual contact.[5][8][13][15]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1QDQTtSWcyU3r26,study4,S4_Gemini,bunk,affirms,Drones in the sky were being used to count the population.,official_account,75,70,mostly_true,"The statement claims drones in the sky were being used to count the population. There is extensive evidence that drones are routinely used to count and monitor populations of animals, plants, and sometimes people at events, using aerial imagery, thermal imaging, and automated image analysis.[1][3][5][6][10][11][12][13][14][15] Drones and UAVs have also been explicitly developed for automatic people-counting in crowds and events, demonstrating that using drones to count human populations in specific contexts is technically feasible and practiced.[2] However, the statement is broad and implies a general, possibly covert census of the whole human population, which is not supported by public evidence; documented uses are targeted (wildlife surveys, specific events, localized monitoring), not universal surveillance. Thus, the core idea that drones are used as counting tools for populations is mostly true, but the possible implication of widespread, ongoing population-counting of all people is not established, making the overall claim ""mostly_true"" rather than fully true.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1QL9dHD8fSE5UuT,study4,S4_GPT-5.2,bunk,affirms,There was a conspiracy to ensure that Donald Trump would not be reelected in 2020.,conspiracy_claim,25,60,mostly_false,"The statement alleges a coordinated conspiracy by unspecified actors to prevent Donald Trump’s reelection in 2020. Extensive investigations, court rulings, and bipartisan state and federal officials have found no evidence that the 2020 election was manipulated or rigged to ensure Trump could not be reelected; instead, they have documented that Trump and his allies engaged in conspiracies to overturn the legitimate results after he lost.[1][3][7][14][15] While there were open, legal political efforts by opponents to defeat Trump (campaigns, advocacy, media), these are part of normal democratic competition and not secret conspiracies to prevent his reelection, and no credible evidence supports a covert, coordinated plot to rig the election outcome against him.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1QWpg1KYfKPYr53,study4,S4_Grok,bunk,affirms,The government secretly hides evidence.,conspiracy_claim,50,30,mixed_or_unclear,"The statement is very broad and vague, implying a general, ongoing secret practice across ""the government"" without specifying topic, agency, or context, which limits precise empirical evaluation. There is strong documented evidence that governments, including the U.S. government, have at times deliberately concealed or obscured evidence or the origins of evidence, for example through parallel construction in criminal cases, withholding exculpatory material, misuse of FOIA redactions, and reliance on secret evidence in courts.[3][6][7][8][12][14] However, these documented practices do not establish that the government *in general* is systematically and secretly hiding evidence across all domains as an overarching covert policy, nor that every important piece of evidence is being hidden, so the claim as stated is broader than what the evidence supports.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1Qn78jMsEHT764d,study4,S4_Gemini,bunk,affirms,"The US government has aliens working in its bureaus, unknown to the public.",conspiracy_claim,5,40,false,"The claim asserts that extraterrestrial aliens are secretly employed by U.S. government bureaus and that this is unknown to the public. Existing public evidence about federal employment shows that ""aliens"" in this context refers to non‑citizen human residents or immigrants authorized to work, not extraterrestrial beings.[1][5][12] Allegations that the U.S. government works with or employs extraterrestrials come from UFO lore, whistleblower stories, and speculative media, but there is no corroborated, publicly verifiable evidence that non‑human extraterrestrials work in U.S. government bureaus.[7][9][13] Given the extraordinary nature of the claim and the absence of reliable evidence where substantial documentation or leaks would be expected, the claim is best assessed as clearly false, though direct empirical verification is limited, which lowers checkability.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1RHEFTN7rvVOqjL,study4,S4_GPT-5.2,debunk,affirms,"The government plans to use drones to project imagery in the sky to deceive people into believing that God has returned, in order to advance their agenda of a one-world religion.",conspiracy_claim,10,70,false,"This is a version of the ""Project Blue Beam"" conspiracy theory, which claims governments or global elites plan to use advanced projection technologies to stage a fake religious event and impose a one‑world religion and government.[1][2][6][9] No credible evidence or documentation has ever been produced to substantiate such a coordinated government plan, and fact‑checking organizations explicitly rate Monast’s Project Blue Beam claims as false.[6][9]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1Rec372nPWPgBIy,study4,S4_Gemini,bunk,affirms,The Mafia was complicit in the assassination of JFK due to many players having mob ties and motives to remove him.,conspiracy_claim,25,60,mostly_false,"The Warren Commission and later the House Select Committee on Assassinations found no evidence that organized crime as a group was complicit in JFK’s assassination, explicitly concluding that ""the national syndicate of organized crime, as a group, was not involved,"" though they noted the abstract possibility that individual mob members might have been involved.[3][14] While numerous authors, documentaries, and some HSCA staff have argued that the Mafia had motive, means, and opportunity and may have participated in a conspiracy, these claims remain speculative and circumstantial, and no hard, verifiable evidence has emerged tying the Mafia directly to the assassination itself, despite decades of investigations and declassified records.[1][2][6][10][14]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1RjZpqWcBty2XUk,study4,S4_Gemini,bunk,affirms,Major social media platforms are secretly colluding to censor certain political viewpoints and manipulate public opinion ahead of elections.,conspiracy_claim,25,60,mostly_false,"Major platforms do engage in coordinated content moderation around elections, including removing or down-ranking posts that violate policies on misinformation, hate speech, or foreign interference, and they sometimes do so in consultation with governments, NGOs, and fact‑checking partners.[4][9][12] However, available evidence describes these efforts as *publicly announced policy initiatives* and regulatory compliance, not a secret collusive scheme among platforms to censor specific political viewpoints and deliberately manipulate public opinion ahead of elections.[4][12] Allegations that platforms and regulators selectively disadvantage particular political factions exist in partisan reports and commentary, but they are not supported by robust, independent evidence demonstrating a covert cross‑platform plot to systematically suppress defined viewpoints for electoral manipulation.[5][10][11]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1RmiQH561IeAWdd,study4,S4_GPT-5.2,bunk,affirms,The Illuminati is a true and influential organization secretly controlling world events.,conspiracy_claim,5,80,false,"A real Bavarian Illuminati society existed in the late 18th century but was outlawed and dissolved by the 1780s, with no evidence that it continued as a covert organization controlling world events.[4][5][10] Modern claims that a secret, unified Illuminati now ""influentially"" and ""secretly controls world events"" are widely regarded by historians and scholars as conspiracy theory without credible supporting evidence.[1][2][3][10][12]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1RvjR806Yv9U36x,study4,S4_Gemini,debunk,affirms,The first moon landing was staged and no one actually went to the moon.,conspiracy_claim,0,100,false,"The claim asserts a covert hoax and denial of the Apollo 11 landing. Public evidence strongly contradicts it: Apollo 11 is documented by mission records, photographs, video, transcripts, returned lunar samples, and later independent verification of landing sites by multiple spacecraft and institutions.[1][4][5][10][12]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1SOBn56MgJM8jK1,study4,S4_Claude,debunk,affirms,The events of 9/11 were an inside job orchestrated by neocons to create a Pearl Harbor type event.,conspiracy_claim,10,80,false,"Extensive investigations, including the 9/11 Commission Report and multiple independent engineering and intelligence inquiries, conclude that the 9/11 attacks were planned and carried out by al-Qaeda terrorists, not orchestrated as an inside job by U.S. neoconservatives.[6] The neoconservative Project for the New American Century did rhetorically invoke a 'new Pearl Harbor' as a catalyst for military build-up, but there is no credible evidence that its members or other U.S. officials secretly planned or executed the attacks themselves, and claims of a false-flag or inside job come from speculative or activist sources rather than verifiable documentation.[2][6]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1Sq73NaIP8EDhV5,study4,S4_Grok,debunk,affirms,"Covid was orchestrated by the government to reduce population, specifically targeting the poor, and was highly visible and harmful in a short period.",conspiracy_claim,0,95,false,"The statement alleges a secret government-orchestrated COVID plot to reduce population, especially the poor. Public evidence and fact checks find no credible evidence that COVID-19 was deliberately engineered or orchestrated for depopulation; Reuters explicitly describes the depopulation-plan claim as unfounded, and other sources describe it as a conspiracy theory rather than a supported account.[13][8][1]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_1TOfORRKi6WIcPx,study4,S4_Claude,bunk,affirms,There is undiscovered land in Antarctica buried under the snow.,official_account,80,85,mostly_true,"Antarctica is a continental landmass covered by up to several kilometers of ice, and modern radar, satellite, and modeling studies have revealed extensive landforms—mountain ranges, valleys, hills, basins, and at least one previously unknown ice-free island—beneath that ice and snow.[1][3][4][7][8][12][13] While these features are physically mapped rather than literally unknown to science, researchers explicitly report that large portions of the subglacial landscape remain less well known than the surface of Mars and that additional ancient landscapes and landforms are still likely undiscovered under the ice, so the general idea that there is still undiscovered land buried beneath Antarctic snow and ice is well supported.[4][6][12]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
