response_id,study,regime,direction,category,statement,statement_type,veracity_score,checkability,label,rationale,veracity_model,prompt_sha,scored_at
R_3JtiD3awfu3H1vP,study2,Standard,debunk,affirms,The government is concealing evidence that extraterrestrial beings have visited and continue to visit Earth.,conspiracy_claim,25,70,mostly_false,"The claim asserts that the government is actively concealing *evidence* that extraterrestrial beings have visited and continue to visit Earth. Multiple official investigations, including a 2024 Pentagon review and reports from the All-domain Anomaly Resolution Office (AARO), state they found no evidence that any U.S. government investigation has validated any sighting as extraterrestrial technology, and no empirical evidence of hidden alien craft, technology, or bodies.[3][14] While some former officials and witnesses allege secret programs and recovered non-human ""biologics,"" these claims remain unverified, rely on secondhand testimony, and are explicitly denied by the Pentagon as lacking substantiating evidence.[5][12][10] Given decades of scrutiny, declassification of large document troves, and repeated comprehensive reviews that have not produced verifiable proof of extraterrestrial visitation or an official cover-up, the specific allegation of concealment of such evidence is largely unsupported by publicly available data, though not absolutely impossible in principle.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3JvuXEUqUYUv2Lv,study2,Standard,bunk,affirms,Powerful organizations are hiding the fact that the earth is flat from the people.,conspiracy_claim,0,95,false,"Extensive empirical evidence from astronomy, satellite imagery, circumnavigation, gravity measurements, and observations of eclipses and star positions shows that Earth is an oblate spheroid, not flat.[2][7][11][14][15] The claim that powerful organizations are hiding a flat Earth would require a vast, decades-long global cover-up involving many independent space agencies, private companies, scientists, and amateur observers, for which there is no credible evidence and strong logistical implausibility.[7][11][13]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3KBoSlyLpdyVPjQ,study2,Standard,bunk,affirms,"Joe Biden was suffering from Alzheimer's, and it was being hidden from the American people.",conspiracy_claim,25,60,mostly_false,"There is no public medical evidence or official diagnosis that Joe Biden ""was suffering from Alzheimer's""; White House physicians and spokespeople have explicitly stated he does not have Alzheimer's disease or dementia.[8][2][10] While books and some commentators allege cognitive decline and efforts by aides to manage or obscure his limitations, these accounts describe more general neurological or cognitive issues and political stage‑management, not a confirmed Alzheimer's diagnosis being secretly hidden from the public.[4][3][13][15] In the absence of any documented Alzheimer's diagnosis and in light of expert opinions that he does not show clear signs of Alzheimer's, the specific claim that he had Alzheimer's and that this was being deliberately concealed is largely unsupported.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3KO0x9vLLB6XsVH,study2,Standard,bunk,affirms,The government planned 9/11 and was involved in the attacks.,conspiracy_claim,0,95,false,"Extensive investigations, including the 9/11 Commission Report, US government inquiries, and independent expert reviews, conclude that the 9/11 attacks were planned and carried out by al‑Qaeda under Osama bin Laden, not by the US government, and find no evidence that the government planned or executed the attacks[1][2][4]. Claims that the government ""made it happen on purpose"" (MIHOP) or otherwise orchestrated 9/11 are catalogued as conspiracy theories that lack supporting evidence and have been repeatedly debunked by structural engineers, aviation experts, and official investigations[1][2][4][13].",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3Kpu3nlT9UjaFDX,study2,Standard,debunk,affirms,The United States faked the moon landing in 1969 as a political charade to demonstrate Cold War superiority.,conspiracy_claim,0,95,false,"The claim that the United States faked the 1969 moon landing as a political charade is directly contradicted by extensive physical, photographic, and independent scientific evidence that Apollo 11 astronauts did land on the Moon.[1][8] Multiple lines of verification include 382 kg of lunar rocks independently tested worldwide, thousands of photos and hours of video, detailed mission telemetry and transcripts, and modern lunar orbiter imagery from several countries showing Apollo landing sites and equipment, all of which are incompatible with a staged hoax.[8] Major encyclopedic and scientific sources affirm the reality of the landings and explicitly classify hoax claims as fringe and thoroughly debunked.[1][2][10] Therefore, as stated, the assertion is clearly false, and it is highly checkable because the mission’s records and physical evidence are publicly available and independently corroborated.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3L11wnifldtt5sC,study2,Standard,debunk,affirms,The true identity behind JFK's assassination remains concealed due to the incomplete release of documents by Trump.,conspiracy_claim,25,85,mostly_false,"Public evidence strongly supports that Lee Harvey Oswald was the assassin and that the Warren Commission/FBI found no evidence of a conspiracy[1][3][6]. While some JFK records were withheld or redacted for national-security and privacy reasons, the incomplete release does not establish that the true identity of the killer remains concealed by Trump[6][9][11].",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3LAHVtnWITFhQmF,study2,Standard,bunk,affirms,The COVID virus originated in a US laboratory before becoming a pandemic.,conspiracy_claim,0,80,false,"Available evidence indicates the earliest known human infections and the first cluster of COVID-19 cases arose in Wuhan, China in late 2019, not in the United States.[12] Scientific and intelligence assessments discuss either natural zoonotic spillover or a possible lab leak in Wuhan, and most evidence supports a natural origin linked to the Huanan Seafood Market in Wuhan.[2][7][11][12] There is no credible evidence that SARS‑CoV‑2 existed in, or originated from, any US laboratory before the pandemic, nor do major investigations or reports identify a US lab as an origin; the occasional mentions of US labs (e.g., in a criticized Lancet commission passage) only describe the idea as theoretically ""feasible"" without any supporting data.[9][7]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3LZpexcO7YpQLwR,study2,Standard,bunk,affirms,"President Kennedy was assassinated as retaliation by the Chicago mob, who collaborated with Joseph Kennedy Sr. to help JFK get elected, and felt betrayed when JFK appointed Robert Kennedy as attorney general and prosecuted them.",conspiracy_claim,25,60,mostly_false,"The claim describes a specific **Chicago mob retaliation plot, tied to Joseph Kennedy Sr. helping JFK get elected and then feeling betrayed by Robert Kennedy’s prosecutions**, as the cause of JFK’s assassination. Organized crime involvement is one of several long‑standing JFK conspiracy theories, and the House Select Committee on Assassinations in 1979 found only that Kennedy was ""probably assassinated as a result of a conspiracy"" and that individual members of anti‑Castro groups or the national organized crime syndicate *could not be ruled out*, while stressing there was **insufficient evidence to support a finding that any individual members were involved**.[12] Major official investigations (the Warren Commission and HSCA) agree that Lee Harvey Oswald fired the fatal shots and identify no proven mob-directed retaliation plot or demonstrable operational role for the Chicago mob or Joseph Kennedy Sr.[7][12] Accordingly, the specific retaliatory collaboration described in the statement is largely unsupported by available evidence and remains speculative, even though organized crime as a possible contributor has been considered in some conspiracy literature.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3LhUHZWt1zi6fVY,study2,Standard,debunk,affirms,COVID-19 was engineered by the media.,conspiracy_claim,0,80,false,"The statement asserts that the COVID‑19 virus itself was ""engineered by the media,"" implying that news organizations created or fabricated the virus. Virological and epidemiological evidence show SARS‑CoV‑2 is a real, naturally occurring virus causing a global pandemic, not a media creation or hoax.[3][5][9][13] Genomic analyses find no signs of genetic engineering and support a natural origin, while major health and intelligence bodies affirm that the virus was neither artificially created nor genetically altered.[3][5][12][13] Media outlets did widely cover and sometimes misreport aspects of the pandemic, but they did not and could not biologically engineer the virus, making the claim factually false as stated.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3MLnjS9Bw8arEvD,study2,Standard,debunk,affirms,Subliminal advertising can influence consumers to buy products.,official_account,75,85,mostly_true,"Laboratory and field studies show that subliminal stimuli can measurably shift preferences and choice probabilities, particularly when the message is goal-relevant (e.g., drink primes when participants are thirsty) and the primed product is readily available.[11][15] However, meta-analytic and review evidence finds that effects on real consumer purchasing are small, context-dependent, and often not statistically significant, meaning subliminal advertising cannot reliably or strongly compel purchasing but can modestly influence some buying decisions under specific conditions.[3][12][15]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3NDjjxo7a6dd4IN,study2,Standard,debunk,affirms,"Business leaders are actually controlling the government, not the elected officials, by providing them with money and expecting something in return.",conspiracy_claim,25,80,mostly_false,"There is strong evidence that business leaders and corporate interests exert **disproportionate** and often decisive influence over policy through campaign contributions, lobbying, and structural economic power.[5][8][12] However, the claim that they are ""actually controlling the government, not the elected officials"" overstates the case into outright control: elected officials still make and vote on laws, and the system does not function as a unified covert takeover but as an open, well-documented imbalance of influence rather than complete hidden control.[4][7][11]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3NNWtiFYhV1yRzo,study2,Standard,bunk,affirms,"The attacks on September 11 were orchestrated to engage the US in foreign wars, allowing individuals like Dick Cheney to profit financially.",conspiracy_claim,25,60,mostly_false,"The claim asserts that the 9/11 attacks themselves were *orchestrated* (i.e., deliberately arranged or allowed) in order to engage the US in foreign wars so that individuals like Dick Cheney could profit, implying insider coordination behind the attacks. There is extensive documentation of Cheney’s ties to Halliburton, his substantial compensation and ongoing deferred payments from the company, and the fact that Halliburton and similar contractors profited greatly from post‑9/11 wars.[2][4][5][7][11] However, there is no credible evidence that Cheney or other US officials planned, directed, or allowed the 9/11 attacks to occur for this purpose; official investigations attribute the attacks to al‑Qaeda, and no substantiated link has been found showing US officials orchestrated them. The profiteering and conflicts of interest are documented, but the core allegation that the attacks were orchestrated for profit is unsupported by public evidence, making the claim largely false as stated.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3OJyCyCfxO95KWk,study2,Standard,bunk,affirms,President Trump has long-term secret ties to Russia.,conspiracy_claim,25,85,mostly_false,"Extensive investigations (Mueller report, bipartisan Senate Intelligence Committee report) and major media analyses have documented numerous ties, contacts, and business dealings between Trump, his associates, and Russia over many years, including attempts to secure Russian financing and a Moscow project.[3][8][9][11][15] However, these official investigations explicitly concluded they did not find evidence that Trump was a covert Russian asset or that his relationship amounted to a proven long‑term secret control or direction by Russia, leaving the specific claim of ""long-term secret ties""—in the sense of a hidden, directed relationship—largely unsupported by available public evidence.[3][10][15]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3P5na80wOwe3nEO,study2,Standard,bunk,affirms,"President Kennedy was assassinated by shots in addition to those fired by Lee Harvey Oswald, and this fact is being suppressed by the government.",conspiracy_claim,25,80,mostly_false,"The official investigations—the Warren Commission and FBI—concluded that three shots were fired from the Texas School Book Depository and that all shots which struck President Kennedy came from Lee Harvey Oswald, acting alone.[3][11][12] A later inquiry, the House Select Committee on Assassinations (HSCA), did find acoustic evidence it interpreted as a ""high probability that two gunmen"" fired at Kennedy, but its key acoustics finding has since been strongly challenged by later scientific review and re-analysis, which argue the supposed fourth shot was likely unrelated noise recorded at a different time.[1][2][4][10][11] While some scholarly and legal critiques argue the evidence for a lone shooter is questionable and that additional shots may have been fired from other locations, these remain interpretations rather than definitive proof of extra shots hitting Kennedy, and no clear, widely accepted evidence shows that the government is actively suppressing established proof of additional shots beyond Oswald’s.[5][9][11]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3PIftu6E1K44oSU,study2,Standard,bunk,affirms,Wars are caused by the industrial military complex.,no_claim,,,not_checkable,"The statement is an extremely broad, slogan-like causal generalization about all wars being caused by the military-industrial complex, without specifying actors, time period, or mechanisms in a way that can be empirically evaluated. Scholarly discussions of the military–industrial complex note its influence on war decisions but also emphasize that evidence does not show defense firms independently causing wars in general, and that wars have multiple structural causes including nationalism, ideology, and state interests, making the absolute claim too vague and sweeping to fact-check as stated.[1][3][4][9]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3PXqCkMmZjbOC9j,study2,Standard,bunk,affirms,"JFK's death and Jimmy Hoffa's disappearance involve a cover-up potentially by the government, the mafia, or labor groups.",conspiracy_claim,25,40,mostly_false,"There is strong historical evidence that President Kennedy was assassinated by Lee Harvey Oswald acting alone according to multiple official investigations, and while many alternative theories involving the U.S. government or the mafia exist, none are supported by compelling, verifiable evidence; similarly, extensive investigations into Jimmy Hoffa’s disappearance have not produced credible proof of a coordinated cover‑up by the government, organized crime, or labor groups. The claim that both events ""involve a cover-up"" by these actors is therefore largely unsupported, though not strictly unfalsifiable, since surviving documents, testimonies, and forensic records can be examined and have not revealed such a plot.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3PdUJQyImdHHVGS,study2,Standard,bunk,affirms,"There is extra-terrestrial, non-human origin technology on Earth.",conspiracy_claim,25,40,mostly_false,"The claim asserts that there is existing **extraterrestrial, non-human origin technology on Earth**. Current mainstream scientific assessments, including NASA and SETI, state that no confirmed extraterrestrial life or technology has yet been detected, and that evidence for alien artifacts on Earth is speculative rather than established.[3][4][13] A NASA technosignatures workshop explicitly notes that while it is *possible* in principle that Earth could host alien artifacts, this is conjectural and must be approached carefully, with no known verified examples.[7] Thus, the central allegation—that such technology is actually present on Earth now—is not supported by available evidence, even though it is not logically impossible, making the claim largely unsupported rather than definitively refuted.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3QJM0bsw5Rw5CHR,study2,Standard,bunk,affirms,Aliens have been living among humans for a long time and may have designed modern humans by altering the DNA of apes.,conspiracy_claim,10,40,false,"The claim asserts that extraterrestrials secretly lived among humans long-term and genetically engineered modern humans by altering ape DNA, explaining the ‘missing link.’ This is a coordinated, covert intervention narrative, so it is a conspiracy claim. Current paleoanthropological and genetic evidence shows a continuous, gradually evolving lineage from ape-like hominins to Homo sapiens, with multiple transitional fossils (e.g., Ardipithecus, Australopithecus, early Homo) and no need for or indication of alien intervention.[12][15] Large-scale comparative genomics find no non-human or anomalous ‘alien’ sequences, and all human DNA is consistent with known terrestrial evolutionary processes.[12][1][15] Proponent arguments about missing links and ‘alien code’ in non-coding DNA are speculative and lack empirical support.[8][15] Whether aliens have ever lived among humans in secret is in practice uncheckable, but the specific engineering of human DNA by aliens is indirectly checkable via genetics and the fossil record, which contradict it, making the overall claim clearly unsupported by evidence.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3QKWA9s0sQtui7I,study2,Standard,bunk,affirms,There is a global cabal that is trying to run the governments of the world.,conspiracy_claim,10,90,false,"The statement asserts the existence of a secret global cabal that runs governments, which matches a standard ‘global cabal’ or ‘New World Order’ conspiracy theory description. Publicly available evidence supports the existence of influential elites and cross-border networks, but not a single covert group secretly directing the governments of the world; major analyses describe this as an unfounded conspiracy claim.[1][3][10][14]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3QTDMGVJC62m6fD,study2,Standard,bunk,affirms,Governments worldwide are concealing evidence of extraterrestrial existence because they believe the public cannot handle the truth.,conspiracy_claim,15,85,mostly_false,"The statement alleges a secret worldwide concealment of extraterrestrial evidence and a motive of protecting the public from the truth. Public UAP reviews and Pentagon statements report no verifiable or empirical evidence that governments are hiding alien life or technology, while acknowledging that some documents and reports are being declassified and released[1][9][13][15].",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3QlpEzSTdf6PBqM,study2,Standard,bunk,affirms,The government is hiding evidence of Alien contact and items they have recovered.,conspiracy_claim,25,100,mostly_false,"The claim alleges a secret government cover-up of alien contact and recovered items, but the best public evidence does not support it. In 2024, the Pentagon’s AARO reported finding no evidence that the U.S. government has recovered alien spacecraft or is concealing extraterrestrial contact, and official releases of UAP records likewise do not provide confirmed evidence of aliens.[4][5][11][12]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3Qu7w1y9ApCwCu3,study2,Standard,bunk,affirms,John F. Kennedy was killed by the mafia.,conspiracy_claim,25,90,mostly_false,"The claim asserts a mafia assassination plot, but the best-known official review found that organized crime as a group was not involved, while leaving open only the possibility that individual members may have been involved.[1] Public evidence supports that mafia-involvement theories exist and have been investigated, but it does not establish that the mafia killed Kennedy as stated.[1][3][11]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3S63CHQHoW7r37W,study2,Standard,debunk,affirms,Voting in Iowa was rigged in favor of Donald Trump.,conspiracy_claim,10,80,false,"The claim asserts that Iowa voting was systematically rigged to favor Donald Trump. Public records and investigations show only isolated, small-scale fraud attempts, including a Trump supporter in Iowa who tried to vote twice and was prosecuted, not part of any successful, large-scale rigging in Trump’s favor.[2][4][7][10][15] Broad allegations of elections being 'rigged' for or by Trump in Iowa have been repeatedly made but consistently lack evidence; studies and officials report voter fraud is vanishingly rare and no credible proof of systemic pro-Trump rigging in Iowa has been found.[6][12][14]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3SRwTK6SYfKLhjH,study2,Standard,debunk,affirms,The government is hiding alien technology.,conspiracy_claim,25,60,mostly_false,"This claim asserts a covert government program to possess and hide **alien** (extraterrestrial) technology from the public. While a few former officials and whistleblowers have alleged that the U.S. government is concealing recovered non‑human craft and materials, these allegations have not been substantiated with publicly verifiable evidence.[4][14] In contrast, the Pentagon’s All-domain Anomaly Resolution Office (AARO) historical review explicitly reports that it found *no empirical evidence* that the U.S. government or private entities have accessed or reverse‑engineered extraterrestrial technology, and concludes that claims of off‑world technology and biological material are inaccurate or misidentifications of classified military programs.[2][7] The existence of classified aerospace and weapons programs, and documented use of UFO myths as cover for secret human technology, shows the government hides information about advanced **human** systems, not confirmed alien technology.[8][10][12] Given the strong official investigations finding no evidence, and the absence of publicly verifiable physical proof of alien tech despite decades of scrutiny, the specific claim that the government is hiding alien technology is largely unsupported by available evidence, though it remains in principle empirically testable if such technology were ever demonstrated and declassified.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3ScOoKEfJzOuu7v,study2,Standard,debunk,affirms,The moon landing was faked to control the masses by presenting a false world view and hiding resources on Earth.,conspiracy_claim,0,95,false,"The claim that the Moon landing was faked is contradicted by extensive, independently verifiable evidence: thousands of photos and hours of video, detailed telemetry and audio records, and 382 kg of lunar rocks that have been analyzed by laboratories worldwide and confirmed as lunar in origin.[1][2][5][6][10] Later spacecraft from multiple countries have imaged Apollo landing sites and laser-ranging reflectors left on the surface, providing third‑party confirmation that astronauts did land on the Moon.[1][2][10] No credible evidence supports a coordinated hoax to control the masses or hide terrestrial resources, while the scale of the alleged deception and the amount of independent verification make such a conspiracy implausible.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3TRND9P2oDBHZv3,study2,Standard,debunk,affirms,The government conceals information from the public to spare itself embarrassment.,conspiracy_claim,75,70,mostly_true,"There is extensive documentation that governments sometimes withhold or classify information not only for national security or legal reasons but also to avoid revealing incompetence, wrongdoing, or politically embarrassing facts.[1][8][11] Scholarship on government secrecy explicitly notes that officials may seek secrecy because they do not want to face public criticism or have embarrassing mistakes exposed, even though formal transparency policies state that information should not be kept confidential merely to avoid embarrassment.[1][8][14]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3TjTRqYxP833goF,study2,Standard,debunk,affirms,The U.S. government had prior knowledge of the 9/11 attacks and was orchestrating the evacuation of the Bin Laden family as the attacks occurred.,conspiracy_claim,10,80,false,"Official investigations, including the 9/11 Commission and the Congressional Joint Inquiry, found that while U.S. intelligence had **general warnings** of an imminent al‑Qaeda attack, it did not possess specific, actionable prior knowledge of the time, place, or method of the 9/11 attacks.[9][11][12] These inquiries uncovered no evidence that the U.S. government knew the attacks' details in advance or coordinated them, and instead documented systemic failures to ""connect the dots"" and act on fragmentary intelligence.[1][9][11] The separate issue of flights involving Bin Laden relatives occurred in the days after 9/11, not ""as the attacks occurred,"" and available evidence shows these were cleared through normal security checks, not part of a government-orchestrated evacuation based on foreknowledge of the attacks.[6]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3U1d9DRImcwbK0N,study2,Standard,debunk,affirms,"President JFK was shot by more than one assassin, and Lee Harvey Oswald did not act alone.",conspiracy_claim,25,85,mostly_false,"The Warren Commission and subsequent official investigations concluded that Lee Harvey Oswald was the sole gunman and acted alone in shooting President Kennedy.[2][5][14][15] A later House Select Committee on Assassinations initially reported a ""high probability"" that two gunmen fired at Kennedy based on acoustic evidence,[2][11][13] but that acoustic evidence has since been re-examined and found not to be a valid indication of a second shooter, and ballistic and medical analyses align with shots from behind consistent with a single gunman.[4] While some evidence leaves open questions about possible broader conspiracy, the specific claim that Kennedy was shot by more than one assassin and that Oswald did not act alone as a shooter is not supported by the best available forensic and historical evidence.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3UQPD0lSAukivcZ,study2,Standard,bunk,affirms,Extraterrestrial contact has been made.,conspiracy_claim,25,40,mostly_false,"The statement asserts as fact that humans have already made contact with extraterrestrials. Major scientific bodies and governments, including the White House and NASA, state there is no verified evidence that any extraterrestrial presence has contacted or engaged humans and no confirmed proof of extraterrestrial life exists.[7][12] While some politicians, researchers, and contactee literature claim such contact has occurred, these accounts are anecdotal and lack independently verifiable evidence meeting scientific standards.[2][3][10][13] Given the strong official denials and absence of publicly verifiable, reproducible evidence where such evidence would be expected if contact had occurred, the claim as stated is largely unsupported.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3UluZeM5L5LqYk9,study2,Standard,bunk,affirms,The government has real evidence of encounters with extraterrestrials.,conspiracy_claim,25,70,mostly_false,"The claim asserts that the government possesses genuine evidence of encounters with extraterrestrials, implying a hidden truth beyond current public disclosures. Decades of official investigations and recent declassified releases, including Project Blue Book, AARO’s 2024 Historical Record Report, and the 2026 PURSUE/UFO files, all explicitly state that no sightings or UAP cases have been confirmed as extraterrestrial in origin and that there is no verifiable evidence of alien technology or encounters.[3][7][9][10][13][14][15] While some whistleblowers and commentators allege such evidence exists, they have not provided substantiated, verifiable proof, and major science and government bodies consistently affirm that no confirmed extraterrestrial encounters are evidenced in the records.[2][6][11] Given the strong, repeated official denials and lack of publicly verifiable proof where such evidence should be detectable, the claim is largely unsupported by available evidence.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3Wxodwe3VALdyOB,study2,Standard,debunk,affirms,"9/11 was orchestrated by insiders, with eyewitness accounts reporting multiple mini explosions before the planes hit.",conspiracy_claim,10,95,false,"The core claim that 9/11 was ""orchestrated by insiders"" and involved pre-planted explosives is directly contradicted by the 9/11 Commission Report, NIST investigations, and subsequent official reviews, all of which attribute the attacks to al‑Qaeda hijackers and structural failure from impact and fire, not controlled demolition or insider planning.[3][10][11][12][15] Eyewitness reports of ""explosions"" before or during the collapses are documented but are plausibly explained as structural failures, fuel ignition, and other non‑explosive phenomena; no credible forensic evidence of demolition charges or a coordinated insider plot has been found despite extensive inquiry and public scrutiny.[3][10][11][15]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3Xh8ZS5lPrMSRzo,study2,Standard,bunk,affirms,The first moon landing was faked and filmed on a set on Earth.,conspiracy_claim,0,95,false,"Extensive independent evidence confirms that Apollo 11 astronauts physically landed on the Moon, including thousands of photos and hours of video, detailed telemetry and voice transcripts, and 382 kg of lunar rocks that have been independently analyzed and verified as of lunar origin by laboratories worldwide.[1][3] Lunar orbiters from multiple countries (e.g., China, India, Japan) have imaged the Apollo landing sites and hardware on the Moon’s surface, and scientific explanations satisfactorily address all commonly cited 'hoax' anomalies, leaving no substantiated evidence that the landing was staged or filmed on Earth.[1][5][9]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3XhPhiw5fw8Hf3U,study2,Standard,debunk,affirms,The government was involved in the assassination of President Kennedy because he wanted to end US participation in the Vietnam War.,conspiracy_claim,10,65,false,"The claim asserts that elements of the U.S. government assassinated President Kennedy because he wanted to end U.S. participation in the Vietnam War. Multiple official investigations, including the Warren Commission and later congressional inquiries, found no evidence that any U.S. government agency or officials conspired to kill Kennedy or were involved in his assassination.[5][10][13] While some historians and films have argued that Kennedy was moving toward troop withdrawals or a different Vietnam policy, scholarship reviewing this material explicitly notes that there is no evidence Kennedy was killed because of a Vietnam pullout, nor that Johnson or the military-industrial complex plotted his murder.[11] Therefore, the specific causal conspiracy alleged—government involvement in JFK’s assassination as retaliation for his intent to end U.S. participation in Vietnam—is unsupported by available evidence and contradicts the findings of extensive official investigations.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3Y2rQXExuiB2pxL,study2,Standard,bunk,affirms,Some of the most powerful people on the planet are attempting to kill billions of people.,conspiracy_claim,10,40,false,"The statement asserts that some of the most powerful people on the planet are currently attempting to kill billions, i.e., a deliberate, coordinated depopulation agenda. Existing public evidence for prominent depopulation narratives—such as claims that global elites like Klaus Schwab or the World Economic Forum plan to exterminate billions of “useless eaters”—has been thoroughly investigated and shown to rely on misattributed or fabricated texts from conspiracy literature, not on genuine policy documents or actions.[6][15] While powerful actors possess weapons and capabilities that could kill billions (e.g., nuclear arsenals), there is no credible evidence of an active, coordinated plan among current global elites to intentionally exterminate billions of people, and extensive debunking of specific depopulation claims counts strongly against the allegation.[6][15]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3YnXsZ86QNpPrhZ,study2,Standard,debunk,affirms,"Aliens are real and monitor the human race, collecting and scanning people's information.",conspiracy_claim,10,20,false,"The claim asserts that aliens not only exist but are actively monitoring humans and scanning personal information; while many scientists consider extraterrestrial life plausible given the size of the universe, there is currently no concrete evidence that aliens exist, let alone that they are surveilling humanity or collecting individual data.[5][12][14] Speculative hypotheses and popular videos discuss the possibility that aliens might observe Earth (e.g., zoo hypothesis), but these explicitly acknowledge that there is no proof we are being monitored, so the specific surveillance claim is unsupported by empirical evidence.[1][11][14]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3YqGACmIzxFx9pT,study2,Standard,bunk,affirms,Trump is manipulating the stock market by changing his dialogue on tariffs to enrich donors with whom he has met prior to certain announcements.,conspiracy_claim,25,80,mostly_false,"Public reporting supports that Trump’s tariff announcements have repeatedly moved markets and that his messaging on tariffs has changed over time, but the specific allegation that he is manipulating the stock market to enrich donors he met before announcements is not established by the cited evidence. One source on alleged pre-announcement stock sales explicitly says there is no evidence the trades were informed by nonpublic information, and the available reporting does not show a coordinated scheme with donors.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3a8LHPDvYkcRjBT,study2,Standard,debunk,affirms,"COVID-19 was developed in a lab in China and was inadvertently leaked, leading to the global pandemic.",conspiracy_claim,50,60,mixed_or_unclear,"The claim that COVID-19 was *developed* in a lab in China and then inadvertently leaked goes beyond the current evidence, which does not show that SARS-CoV-2 was engineered or deliberately created in a laboratory.[2][9][13][14] Most scientific analyses and US intelligence assessments agree the virus was not genetically engineered and find stronger evidence for a natural zoonotic origin, though a research-related accident involving a naturally occurring virus cannot be ruled out and remains considered a plausible but unproven scenario by some intelligence agencies and political bodies.[2][7][9][12][13] Because there is no direct evidence that the virus was lab-developed, but some uncertainty remains about a possible accidental lab leak of a natural virus, the overall status of the claim as stated is mixed and inconclusive.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3aDFTsrTvRvxuAx,study2,Standard,bunk,affirms,The Covid virus was man-made and was orchestrated to change the way we work and the way we live.,conspiracy_claim,10,70,false,"The claim has two parts: that SARS‑CoV‑2 was man‑made, and that it was orchestrated to change how we work and live. Genomic and virological analyses have found no signatures of genetic engineering; major reviews conclude the virus most likely arose through natural zoonotic spillover rather than deliberate creation.[2][5][6][12][14] Multiple scientific bodies and the WHO report ""exactly zero"" evidence of deliberate manipulation, bioweapon design, or an intentional release to reshape society, while such a large-scale covert orchestration would be expected to leave substantial documentary or whistleblower evidence, which is absent.[10][12][14]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
