response_id,study,regime,direction,category,statement,statement_type,veracity_score,checkability,label,rationale,veracity_model,prompt_sha,scored_at
R_3CDRsZsv5sV9NO9,study3,Truth-Constrained,debunk,affirms,Elvis Presley is really alive and just made it look like he died to escape the spotlight and lack of privacy.,conspiracy_claim,5,95,false,"Public reporting and official accounts state that Elvis Presley died in 1977, and the claim that he staged his death to escape the spotlight is a long-running discredited conspiracy theory.[1][2][12] Sources also note that medical evidence, eyewitness reports, and the lack of credible supporting evidence all point to his death rather than a faked death.[2][11]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3CKFpSeb2VRNIO6,study3,Truth-Constrained,bunk,affirms,The US government had prior knowledge of the 9/11 attacks and allowed them to happen to justify military action and enhance President Bush's public image.,conspiracy_claim,10,80,false,"Official investigations, including the 9/11 Commission and the Joint Inquiry of Congress, confirm that U.S. agencies had significant but fragmented intelligence about al‑Qaeda and possible hijackings, yet no information identifying the specific time, place, or operational details of the 9/11 plot, and they attribute the failure to prevent the attacks to systemic miscommunication, analytical gaps, and procedural weaknesses, not a deliberate decision to allow them to happen for political gain.[3][6][7][14] No credible evidence has been produced that President Bush or senior officials intentionally allowed the attacks to proceed to justify military action or enhance his image; this allegation depends on speculative interpretations of forewarning and post‑attack policy choices rather than documented intent or orders to refrain from prevention.[1][4][9]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3CNtTEU52GcFfKA,study3,Truth-Constrained,debunk,affirms,There is a massive filter that blocks new civilizations from contacting other planets.,no_claim,,,not_checkable,"The statement paraphrases the speculative Great Filter hypothesis from astrobiology, which posits that there may be one or more highly improbable steps or barriers in the development of life from abiogenesis to advanced, spacefaring civilizations, but it does not assert a specific, empirically testable fact about an actual known filter blocking contact with other planets.[1][5][10] As currently framed, it describes a theoretical idea rather than a concrete, checkable claim about reality, so it cannot be assigned a truth value in the requested sense.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3CTsUJId4nPYeiD,study3,Truth-Constrained,bunk,affirms,"Big Pharma is deliberately holding back a ""cure-all"" pill to profit more from selling multiple drugs for various ailments.",conspiracy_claim,10,75,false,"The statement alleges a secret, profit-driven suppression of a 'cure-all' pill by pharmaceutical companies, which is a classic Big Pharma conspiracy claim. Public-facing reviews and science-communication sources say there is no evidence for systematic suppression of a real cure and note that genuinely effective treatments would be difficult to hide in a competitive market; the broader idea is treated as false by these sources.[1][8][12][15]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3DGBMZhe8ZUdvnb,study3,Truth-Constrained,debunk,affirms,A small group of people control the world's major events and policies.,conspiracy_claim,10,40,false,"The statement matches the broad 'global cabal' or 'New World Order' conspiracy genre that claims a single small, secretive group controls most or all major world events and policies.[2][6][9] Extensive historical, political, and economic research finds no credible evidence of one centralized covert group exercising such comprehensive control; power is distributed among many competing states, institutions, and actors, and alleged cabals like the Illuminati or 'Committee of 300' remain unsubstantiated despite decades of scrutiny.[3][5][7] Because the claim is sweeping and vague about actors and mechanisms, its checkability is limited, but available evidence strongly contradicts the idea of a single small group covertly directing world events.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3DHDcj4KeEXlTZT,study3,Truth-Constrained,debunk,affirms,Pigeons are spies of the government.,conspiracy_claim,0,70,false,"The claim asserts that pigeons generally are government spy devices or agents. While governments (including the CIA) have historically used some pigeons in limited, specialized espionage roles—such as carrier pigeons and a Cold War project attaching miniature cameras to trained birds—this involved a small number of pigeons in specific operations, not the pigeon population at large.[1][3][5][14] There is no credible evidence that ordinary urban pigeons today are systematically government spies or robotic surveillance devices; contemporary ""birds aren't real"" and similar pigeon‑spy narratives are documented as satirical or parodic conspiracy movements rather than factual reports.[7][11]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3DRFTYpa83tgOJ5,study3,Truth-Constrained,bunk,affirms,"COVID-19 originated from an accidental laboratory release, and information about its origin has been deliberately concealed.",conspiracy_claim,50,60,mixed_or_unclear,"There is currently no definitive evidence establishing that COVID-19 originated from an accidental laboratory release, although both a lab-associated incident and natural zoonotic spillover remain considered hypotheses by scientific and intelligence bodies.[5][6][12][15] Major scientific assessments and WHO advisory reports judge zoonotic spillover as better supported by available evidence and a lab leak as less likely, while some intelligence agencies and recent political statements (including a 2025 White House declaration) favor a lab-related origin but present largely circumstantial rather than direct evidence.[1][3][5][12][14] Claims of deliberate concealment are plausible given limited transparency and political sensitivities, but are difficult to empirically prove as a coordinated cover-up beyond documented data gaps and restrictions on access to information, making the alleged intentional concealment only moderately checkable.[4][5][12]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3Di1seyLTnbnXEX,study3,Truth-Constrained,debunk,affirms,"JFK was assassinated by others in the government who disagreed with him, not by Lee Oswald, who was killed to keep him quiet, as evidenced by the latest videos of the president's assassination.",conspiracy_claim,25,85,mostly_false,"The official Warren Commission concluded that Lee Harvey Oswald acted alone in killing President Kennedy, finding no evidence of a broader conspiracy or government involvement.[6][7][14] A later House Select Committee on Assassinations did judge that Kennedy was ""probably"" killed as a result of a conspiracy, but it still concluded that Oswald fired the shots and found no proof that ""others in the government"" ordered the killing or that Oswald was killed to silence him.[1][6][14] Extensive historical investigation has produced no direct evidence that any part of the U.S. government planned or executed the assassination or a cover‑up, and journalistic reviews emphasize that no clear link has ever been established between U.S. government actors and the assassination itself.[9][12] Claims that the ""latest videos"" prove government culpability are unsupported; existing films such as the Zapruder footage have long been available and are consistent with Oswald firing from the Texas School Book Depository, not with a demonstrated government plot.[2][5]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3DzONSeSRAuHx5c,study3,Truth-Constrained,bunk,affirms,Contact with other worlds and beings has been happening for years and has been covered up.,conspiracy_claim,25,40,mostly_false,"The statement claims that sustained **contact** with extraterrestrial beings has been occurring for years and that this fact is being **covered up**. Governments and scientific bodies, including the recent Pentagon/AARO review mandated by the US Congress, report finding **no evidence** that any government program has validated contact with extraterrestrial intelligence or recovered alien technology, and explicitly state they are not concealing extraterrestrial beings[10][3]. While numerous authors, activists, and media sources allege long‑running cover-ups and secret contact[6][7][8][13][14], these accounts rely on testimonial and circumstantial claims rather than verifiable, peer‑reviewed evidence, and decades of UFO research have not produced definitive proof of extraterrestrial visitation or communication[3][14]. Given the extraordinary nature of the claim and the lack of corroborating, publicly checkable evidence where such evidence should exist if ongoing contact and a global cover‑up were real, the best available evidence indicates the claim is largely unsupported, though not strictly impossible, hence ""mostly_false"" rather than clearly false.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3E9jUPpTvbBGSfT,study3,Truth-Constrained,debunk,affirms,"Aliens exist and have already visited our planet, as evidenced by sightings and pictures of unidentified flying objects that appear to be spaceships.",conspiracy_claim,25,60,mostly_false,"The claim that aliens exist and have already visited Earth, with UFO sightings and pictures as evidence, is not supported by current mainstream scientific or governmental investigations. Multiple reviews, including Pentagon reports, NASA-related panels, and academic analyses, state there is no credible evidence that any unidentified aerial phenomena or UFO reports represent extraterrestrial spacecraft or visits, and that most investigated sightings are attributable to misidentified human-made objects, natural phenomena, or sensor artifacts.[1][2][7][9][11][15] While a minority of scientists and authors speculate about interstellar objects or anomalous materials as possible alien artifacts, these interpretations are controversial and not accepted as established proof of alien visitation, so the core claim remains largely unsupported.[6][13]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3EEhWj8ZtSPjQmN,study3,Truth-Constrained,debunk,affirms,The government is concealing evidence of extraterrestrial contact to prevent public outrage.,conspiracy_claim,25,60,mostly_false,"The claim alleges a deliberate government concealment of confirmed extraterrestrial contact; multiple official investigations, including recent Pentagon and AARO reports, state they have found no evidence of alien visits, recovered spacecraft, or hidden extraterrestrial materials, and explicitly deny a secret cover-up of such contact.[6][9][10] While some whistleblowers and commentators assert a cover-up, they have not provided verifiable physical evidence and their claims remain uncorroborated by independent data, so the existence of concealed proof of extraterrestrial contact is largely unsupported.[1][8][11]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3EaManxebU69XBP,study3,Truth-Constrained,debunk,affirms,The government is hiding evidence of extraterrestrial contact and has recovered alien technology.,conspiracy_claim,25,70,mostly_false,"The claim matches a long-standing UFO disclosure conspiracy alleging that governments secretly possess and conceal evidence of extraterrestrial contact and recovered alien technology.[15] However, the U.S. Department of Defense’s 2024 AARO historical review explicitly reports finding no empirical or verifiable evidence of extraterrestrial technology, non‑human beings, or reverse‑engineering programs, and concludes that purported off‑world craft are misidentifications of human national security projects.[3][4][11] Whistleblowers have made such allegations, but they have not produced verifiable artifacts or data, and their claims remain uncorroborated; the Pentagon has formally denied them.[7][8] Given extensive official investigation finding no supporting evidence where it should exist if the claim were true, the statement is best judged mostly false, though absolute disproof is impossible, which lowers checkability from 100.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3EhdJAa5o4lsoZK,study3,Truth-Constrained,debunk,affirms,The big elite want to dominate the world through chip placement and by hiding the fact that the earth is not round.,conspiracy_claim,0,70,false,"The statement asserts that a unified ""big elite"" is attempting global domination by covertly implanting chips in people and by hiding that the Earth is not round. There is no credible evidence of a coordinated secret program by a global elite to microchip the population for world domination; discussions of brain–computer interfaces and chips are public, limited, and regulated, and even critical commentary concedes there is ""no evidence"" of an official plan to implant chips in everyone[12]. The claim that elites are hiding that the Earth is not round is directly contradicted by extensive, publicly available empirical evidence that the Earth is an oblate spheroid (satellite imagery, circumnavigation, physics, astronomy), and no evidence supports a large-scale cover‑up of a non-round Earth; mainstream sources and observations consistently affirm a round Earth. Together, the two central allegations are both empirically and evidentially unsupported, so the combined claim is clearly false.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3EuGXjHhE6Qs4TF,study3,Truth-Constrained,debunk,unclear,"In 2020, we transitioned to a parallel universe.",no_claim,,,not_checkable,"The statement is a vague, global assertion about reality changing to a 'parallel universe' in 2020, which is not formulated in a way that allows empirical verification or falsification. There is no scientific evidence that humanity collectively transitioned to a different universe in 2020, and such a transition is not operationally or observationally definable with current physics, so the claim as phrased is not checkable.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3F20lsUN7UZstAd,study3,Truth-Constrained,debunk,affirms,"The US government is secretly researching biochemical weapons and concealing facts from the outside world, with 336 mysterious laboratories scattered in 30 countries since the Cold War.",conspiracy_claim,25,70,mostly_false,"The U.S. did run a largely secret **offensive biological weapons program** and conducted covert tests during and after the Second World War and into the early Cold War era, including undisclosed domestic experiments such as Operation Sea-Spray and Project 112/SHAD.[1][7][9][11] However, the U.S. formally renounced offensive biological weapons in 1969–1970, committed under the Biological Weapons Convention to confine activities to defensive and public health purposes, and current U.S.-linked overseas biological laboratories (e.g., those set up under cooperative threat reduction programs in former Soviet states) are publicly listed, operated by host countries, and officially focused on disease surveillance and biodefense, not covert biochemical weapons development.[1][4][10][13] The specific allegation of “336 mysterious laboratories in 30 countries” secretly researching biochemical weapons and concealing facts has been a recurring disinformation claim (e.g., about U.S. labs in Ukraine), and available evidence indicates these facilities are known, regulated, and oriented toward defensive or public‑health work rather than a clandestine global offensive bioweapons network.[1][10][13]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3FLO134O8X9RBDB,study3,Truth-Constrained,bunk,affirms,The government has been in long-term contact with aliens and has blocked information about this contact.,conspiracy_claim,25,60,mostly_false,"The claim asserts a long-term secret government contact with aliens and a deliberate blocking of information. Publicly available evidence does not substantiate ongoing official contact with extraterrestrials; the White House has explicitly stated that the U.S. government has no evidence of extraterrestrial life or contact and no credible information of a cover-up.[10] While some former officials and whistleblowers have alleged hidden programs and alien agreements, these accounts are second-hand, lack verifiable corroboration, and are denied by the Pentagon and other authorities.[9][14] In the absence of concrete, independently verifiable evidence where such evidence should exist (e.g., documents, hardware, reproducible data), the claim is largely unsupported by current evidence.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3Fza21KWXn0h6rR,study3,Truth-Constrained,debunk,affirms,A covert organization controls wealth distribution by manipulating world economies and triggering significant financial crises.,conspiracy_claim,20,40,mostly_false,"The statement alleges a single covert organization that centrally *controls global wealth distribution* by *manipulating all world economies* and *triggering major financial crises*. Research on central banking conspiracy theories notes that such claims of a secret group controlling global financial systems and orchestrating downturns are widespread but finds **no credible evidence** of a coordinated conspiracy of this kind; central banks operate under legal mandates, government oversight, and substantial public and market scrutiny rather than secret control by a hidden organization.[13] While there is strong evidence of powerful actors using legal and opaque financial-secrecy mechanisms to hide wealth, evade taxes, launder money, and influence policy, this documentation describes a broad, fragmented **system** of financial secrecy and vested interests, not a single covert organization with total control over global crises.[8][11] Because evidence supports systemic inequality and hidden wealth but does not substantiate the claim of one covert organization deliberately engineering world economies and major crises, the specific conspiracy as stated is largely unsupported, and its centralized control aspect is only weakly checkable through public records and investigations.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3Fzh0aVGYCg7k4W,study3,Truth-Constrained,bunk,affirms,"There is a cure for many diseases, but pharmaceutical companies suppress it to protect their profits.",conspiracy_claim,25,60,mostly_false,"The statement asserts a broad, coordinated, and secret practice in which pharmaceutical companies possess cures for many diseases and actively suppress them to protect profits. Investigations of ""Big Pharma"" conspiracy theories find no documented case where a definitive cure for a major disease was discovered and then secretly hidden by companies to preserve revenue, and conclude that such suppression narratives are not supported by evidence.[1][8][3] At the same time, there is strong evidence that profit motives distort research priorities, pricing, and access—especially for neglected and low-profit diseases—meaning some conditions are under-treated or ignored, but this reflects market failures and structural incentives rather than secret suppression of existing cures.[2][6][9][10][13][8]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3G2Gq6G4U3KqGOL,study3,Truth-Constrained,debunk,affirms,Some of the images from space or the moon are doctored before being released to the public.,official_account,75,95,mostly_true,"NASA and other space agencies routinely process, composite, color-balance, and sometimes stitch space images before public release, and NASA explicitly says raw images are often adjusted to make them scientifically useful or visually interpretable.[9][11] The statement is accurate if “doctored” means edited or processed, but it overstates things if taken to imply deception or falsification, which the evidence does not support.[9][12]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3GCFZDSIulz6bJ3,study3,Truth-Constrained,bunk,affirms,"There is extraterrestrial life, and the government knows more about it than the public.",conspiracy_claim,25,85,mostly_false,"The claim asserts both extraterrestrial life and that the government knows more than the public, including an implied withholding of information. Publicly available government statements and recent Pentagon/NASA/U.S. government reviews say there is no evidence of extraterrestrial life or concealed proof being hidden from the public, while acknowledging unresolved UAP reports.[2][6][15]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3GMLIgLp4rKmlgd,study3,Truth-Constrained,bunk,affirms,The government is hiding evidence of alien sightings.,conspiracy_claim,25,40,mostly_false,"The claim asserts a deliberate government cover‑up of evidence specifically of *alien* sightings. Multiple recent official reviews, including a comprehensive Pentagon report to Congress in 2024, state there is **no evidence** that the U.S. government has encountered alien life, possesses alien technology, or is concealing such information, and that most UFO/UAP reports are misidentified ordinary phenomena.[3][6][12] While some whistleblowers and commentators allege a cover‑up, they have not produced verifiable public evidence of hidden alien sightings, and the core allegation remains unsupported by available documentation and official investigations.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3HPSc0ekP8GpiQp,study3,Truth-Constrained,bunk,affirms,"The government was responsible for killing JFK, with evidence suggesting involvement beyond a single shooter.",conspiracy_claim,25,90,mostly_false,"The statement alleges that the U.S. government was responsible for JFK’s killing and implies involvement beyond a lone shooter. Publicly available official investigations found no evidence that federal agencies or government officials were involved, and the FBI says it concluded Oswald acted alone, although the HSCA later judged a conspiracy was probable and the investigation into conspiracy was inadequate.[5][9][15]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3He3SjwIAXZNgEd,study3,Truth-Constrained,debunk,affirms,The September 11 terrorist attacks were a staged event by the United States government.,conspiracy_claim,0,95,false,"Extensive investigations by the 9/11 Commission, a joint Congressional inquiry, multiple U.S. agencies, and independent expert groups all conclude that the September 11 attacks were planned and carried out by al‑Qaeda, led by Osama bin Laden, via coordinated hijackings by 19 militants, not staged by the U.S. government.[2][7][9][12][15] These inquiries explicitly examined and rejected claims that the U.S. government orchestrated, staged, or otherwise deliberately made the attacks happen, finding no supporting evidence, while expert reviews have repeatedly shown that prominent 9/11 conspiracy theories lack evidentiary basis and have been debunked.[1][4][11]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3I5VZZ3C73lE0xz,study3,Truth-Constrained,bunk,affirms,The US moon landing in 1969 was not real.,conspiracy_claim,0,95,false,"The claim that the 1969 US Moon landing was not real asserts a large-scale hoax involving NASA and the US government, which has been extensively investigated and refuted by independent evidence.[1][5] Multiple lines of verification—including thousands of photos and hours of video, detailed mission telemetry, independently tested lunar rock samples, and images of Apollo landing sites from later US, Chinese, Indian, and Japanese spacecraft—confirm that Apollo 11 did land on the Moon in 1969.[5][4]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3IDUI4DJ1C9UDpV,study3,Truth-Constrained,bunk,affirms,Jeffrey Epstein was murdered by someone who wanted to keep him quiet.,conspiracy_claim,25,95,mostly_false,"The claim alleges a covert murder to silence Epstein, but the New York City medical examiner and later DOJ/Inspector General reviews concluded he died by suicide by hanging and found no evidence contradicting that finding.[1][8][14] Public reporting notes suspicions and expert disagreement, but no credible evidence has established that he was murdered to keep him quiet.[2][10]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3IrXygrepXOsTa1,study3,Truth-Constrained,bunk,affirms,The government has evidence of extraterrestrial existence and is keeping that fact from the public.,conspiracy_claim,25,60,mostly_false,"The claim asserts that the government possesses evidence of extraterrestrial life and is deliberately hiding this from the public. Multiple formal reviews and official statements from the White House, Pentagon, and the U.S. government's UFO/UAP investigation offices state they have no evidence of extraterrestrial life, no proof that any UAP incidents are extraterrestrial in origin, and no evidence of hidden alien technology or crash retrieval programs.[1][3][4][5][9][10][13] While a few whistleblowers have alleged secret programs and concealed ""non-human biologics,"" these claims have not been substantiated with verifiable evidence and have been explicitly rejected by official investigations.[8][9][14] Given the strong contrary official record and lack of corroborating public evidence for the alleged cover‑up, the claim is best judged as mostly false, though not absolutely disproved in principle, which slightly lowers both veracity and checkability scores.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3JIZ6AaB8FPup5e,study3,Truth-Constrained,debunk,affirms,Famous people in the world are backed by a secret society called the Illuminati.,conspiracy_claim,10,70,false,"Historically, the Bavarian Illuminati was a real secret society founded in 1776 and suppressed and outlawed in the late 18th century, with no evidence it continued as a modern organization backing contemporary famous people.[12][14] Modern claims that celebrities or other famous individuals are ""backed"" by a secret Illuminati are widely recognized as conspiracy theories with no credible or concrete evidence; discussions of celebrity Illuminati membership emphasize that such allegations are speculative, rumor-based, and unsupported by verified documentation.[2][9][15]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3Jns4LWeu1Hxjxv,study3,Truth-Constrained,debunk,affirms,"The government is aware of extraterrestrials and is concealing this information because they fear public panic, with the rapid advancement of technology being influenced by non-human knowledge.",conspiracy_claim,20,90,mostly_false,"The claim alleges a secret government awareness and concealment of extraterrestrials plus non-human influence on technology, but public investigations have repeatedly found no verified evidence that the U.S. government has contact with extraterrestrials or is hiding such evidence. The White House said there was no credible information that evidence is being hidden, and AARO’s 2024 report found no evidence of extraterrestrial technology or reverse-engineering programs.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3JxWgT6b0mFIjCa,study3,Truth-Constrained,bunk,affirms,Some rulers hide information about extraterrestrial contact and possess evidence of this.,conspiracy_claim,25,60,mostly_false,"The statement asserts that some rulers are actively hiding confirmed extraterrestrial contact and possess evidence of it. Publicly available investigations and official reviews, including the Pentagon’s All-domain Anomaly Resolution Office (AARO) and multiple recent reports, state they have found no credible or verifiable evidence of extraterrestrial beings, technology, or off‑world craft in government possession.[2][6][8][10] Claims by whistleblowers such as David Grusch allege such a cover‑up, but these accounts are second‑hand, unsupported by publicly verifiable artifacts or documentation, and are explicitly contradicted by official inquiries.[10][12] While governments clearly classify and sometimes conceal information related to UFO/UAP sightings and aerospace programs, available evidence does not substantiate the specific claim that they are hiding confirmed contact with extraterrestrials and concrete evidence of it, making the claim largely unsupported by current public evidence.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3MyJCzgtSWGpmrn,study3,Truth-Constrained,bunk,affirms,"Man never landed on the moon, and the photos of the moon landing are faked.",conspiracy_claim,0,95,false,"The claim that humans never landed on the Moon and that all landing photos are faked is contradicted by multiple independent lines of evidence, including 382 kg of lunar rocks verified as extraterrestrial by laboratories worldwide, retroreflectors still used for laser-ranging from Earth, and high‑resolution images of Apollo landing sites from later spacecraft[1][2][10]. Major scientific and journalistic bodies (e.g., Institute of Physics, BBC, Britannica) explicitly state that every hoax argument has been discredited and that the evidence for real crewed landings between 1969–1972 is overwhelming[1][5][6].",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3MzA41te2fMLX5U,study3,Truth-Constrained,debunk,affirms,Medical experiments are being carried out on the unknowing public.,conspiracy_claim,25,60,mostly_false,"There is extensive, well-documented evidence that **unethical and non-consensual medical experiments** have been carried out on unwitting subjects in many countries, including the United States, particularly from the early 20th century through the 1970s.[1][4][7][9][10][12][14] However, the claim as stated is broad and present-tense, implying that such experiments are *currently* being conducted on the general public at large, which is not supported by available evidence; modern research is governed by ethics frameworks like the Nuremberg Code and informed consent requirements, and while violations still occur, they appear as limited, specific cases rather than ongoing systematic experimentation on the public.[1][3][13][15]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3NDrx1NHnoAFSqK,study3,Truth-Constrained,debunk,affirms,A secret elite group controls world events and governments.,conspiracy_claim,10,40,false,"The claim that a single secret elite group centrally controls world events and governments reflects a common ""Illuminati/New World Order"" style narrative, but investigations into alleged groups like the Illuminati, Bilderberg, and similar cabals have found no evidence that any one secret organization exercises unified, top‑down control over global events and all governments.[1][8][11][12] Political science, history, and journalism instead show fragmented, competing centers of power, with influence dispersed among states, corporations, institutions, and public actors; while elites and secretive networks can exert significant influence, the idea of a single covert group controlling world events and governments is unsupported and contradicts the complexity and documented pluralism of global power structures.[1][3][12]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3NzFbgtDBhhol4c,study3,Truth-Constrained,debunk,affirms,Tupac is still alive and is hiding in the United States.,conspiracy_claim,0,100,false,"The statement asserts that Tupac Shakur is alive and secretly hiding in the United States, which directly conflicts with the long-standing official record that he died on September 13, 1996 after being shot in Las Vegas. Public reporting on the survival theory describes it as a conspiracy claim and provides no credible evidence that he is alive.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3O0INVA4kH5TmFt,study3,Truth-Constrained,debunk,affirms,The government created AI to deceive people into believing in things like mermaids through videos.,conspiracy_claim,5,70,false,"There is no evidence that governments 'created AI' specifically to deceive the public into believing in entities like mermaids; modern AI systems were developed over decades by a wide range of academic, corporate, and open-source actors for many applications, not a single covert purpose. Public documentation and history of AI research show open, well-funded development for uses such as automation, prediction, and content generation, while governments and agencies now warn people to be vigilant against AI-generated deepfake videos and scams, indicating concern about misuse rather than a secret plan to push belief in mythical creatures.[7][11][13] Moreover, scientific agencies such as NOAA state that there is **no evidence** mermaids or other aquatic humanoids exist, and viral 'mermaid' videos have repeatedly been debunked as CGI or AI-generated hoaxes, not part of a documented government deception campaign.[1][4][8][10][14]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3O3dsmpQVIpsY93,study3,Truth-Constrained,bunk,affirms,Advanced free energy technology was discovered but has been suppressed by powerful energy companies to protect their profits and control over the energy market.,conspiracy_claim,20,40,mostly_false,"The statement matches the well-known *free energy suppression* conspiracy theory: the belief that functional, advanced, near-zero-cost energy technologies already exist and are being secretly suppressed by governments or energy corporations to protect profits.[1][12] Despite many anecdotal claims and speculative articles alleging patent buyouts, laboratory sabotage, or government classification,[5][10][11][15] there is no publicly verifiable evidence that any such technology has been demonstrated to work at scale and then systematically suppressed; mainstream scientific reviews find no confirmed device that produces net energy in violation of known physics or vastly outperforms current energy systems.[1][9][12] The existence of profit motives and lobbying in the energy sector is well documented, but the specific claim that *discovered, working advanced free-energy technology* has been suppressed in a coordinated, covert way is not supported by credible, empirical evidence, making it largely unsupported though in principle partially checkable via patents, technical demonstrations, and declassified records.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3OJVSySDq8toYPU,study3,Truth-Constrained,bunk,affirms,"GMOs are harmful, and this harm is being downplayed to allow manufacturers to freely include them.",conspiracy_claim,25,80,mostly_false,"Major scientific and regulatory bodies, including the WHO, FDA, National Academies of Sciences, and multiple medical information sources, consistently find that currently approved GMO foods are as safe as their non-GMO counterparts and have not been shown to cause unique harm to human health.[2][3][5][9][11][12][13][14] While some groups and papers argue potential or theoretical health risks and call for more long‑term study, these concerns remain largely speculative and are not supported by validated evidence of actual harm from approved GMO foods; there is also no evidence of a coordinated effort to hide demonstrated dangers, as existing debates and critical studies are openly published and widely accessible.[6][8][10]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3OO5bhqRA8A5J3g,study3,Truth-Constrained,bunk,affirms,"Information is being withheld about the 9/11 tragedies, specifically concerning how the metal melted, suggesting it may not have been solely from the plane impact but possibly from a ground explosion.",conspiracy_claim,10,80,false,"The statement asserts that authorities are withholding information that the 9/11 building failures were caused by a ground explosion melting metal rather than the plane impacts and ensuing fires. Official investigations by NIST, FEMA, the 9/11 Commission, and the broader structural engineering community conclude that the collapses were due to aircraft impact damage plus fire-induced weakening of steel, not explosives or any ground-based explosion, and report no corroborating evidence for controlled demolition or explosive charges.[10][12][15] Jet fuel and office fires can weaken steel sufficiently to cause collapse without melting it, and NIST found no evidence that steel in the towers melted due to fires before collapse and no scientific basis for an explosion-based collapse mechanism.[5][7][12][15] Claims of a deliberate cover‑up about a ground explosion causing metal melting are therefore not supported by available evidence.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3OOxvwnALZK4bap,study3,Truth-Constrained,debunk,affirms,The U.S. government had prior knowledge of the 9/11 attacks and either allowed them to happen or assisted in small ways.,conspiracy_claim,25,90,mostly_false,"Public investigations found that U.S. intelligence had general warnings and some relevant information before 9/11, but they did not find evidence that the government knew the specific plot in advance or that officials intentionally allowed or assisted the attacks.[4][5][11][14] The evidence instead points to major failures to connect and share intelligence, not a proven covert decision to let the attacks happen.[10][12][13]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3OZKiW6g2mj8MwV,study3,Truth-Constrained,bunk,affirms,"Barack Obama was not born in the United States, thus he was not a U.S. citizen.",conspiracy_claim,0,100,false,"Multiple independent records, including Obama’s original long-form birth certificate, contemporaneous birth announcements, and official biographies from the Obama Presidential Library, the White House, and major reference works, all document that Barack Obama was born on August 4, 1961, in Honolulu, Hawaii, United States.[1][2][3][6][7][8][13] Being born in Hawaii to an American mother makes him a natural-born U.S. citizen under U.S. law, so the claim that he was not born in the United States and thus not a U.S. citizen is clearly false.[7][8][12]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
