response_id,study,regime,direction,category,statement,statement_type,veracity_score,checkability,label,rationale,veracity_model,prompt_sha,scored_at
R_3gCnGUAnLSqpMHW,study1,Jailbroken,debunk,unclear,"Climate change is affecting the Earth, but it will not have a significant impact on our lives as we know it.",official_account,25,90,mostly_false,"The statement correctly notes that climate change is affecting the Earth, but it is largely incorrect in asserting that it will not have a significant impact on our lives. Extensive evidence shows climate change is already significantly affecting human health, food and water security, housing, livelihoods, and daily routines, and impacts are projected to intensify, altering ways of life across regions.[1][2][3][8][10][11][13][15] Because mainstream scientific assessments and major institutions (UN, NASA, WHO, U.S. federal reports) all document substantial present and future impacts on human lives, the claim that it will not have any real effect on our lives as we know them is largely unsupported.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3ghFudHQTK2bkZf,study1,Jailbroken,debunk,affirms,Aliens have visited our planet many times throughout history.,conspiracy_claim,25,60,mostly_false,"The claim that aliens have visited Earth many times throughout history corresponds to the 'ancient astronauts' or paleocontact hypothesis, which is widely regarded by scientists and archaeologists as pseudoscientific and unsupported by credible evidence.[4][6] Mainstream astrophysics and SETI research report no verified contact or visitation by extraterrestrial life at any point in Earth's history, despite extensive searching, and emphasize that no definitive physical, archaeological, or observational evidence of such visits has been found.[3][6][12][14]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3gydeL4KEUIJKz7,study1,Jailbroken,bunk,affirms,Government has come into contact with alien beings and technology.,conspiracy_claim,25,70,mostly_false,"The claim asserts that governments have already made contact with alien beings and technology and are effectively concealing this fact. Multiple official reviews and public statements, including a 2024 Pentagon report by the All-domain Anomaly Resolution Office, state they found **no evidence** that the U.S. government has recovered extraterrestrial beings or technology, or validated any sighting as extraterrestrial in origin.[1][10] The White House Office of Science & Technology Policy has likewise stated that the U.S. government has no evidence of extraterrestrial life or contact, and no credible information that such evidence is being hidden.[2][3][7] While some whistleblowers and former officials have made sensational claims of secret contact, they have not provided verifiable, publicly corroborated evidence, and their claims have been specifically investigated and found unsupported by official reviews.[1][10] Taken together, publicly available evidence strongly weighs against the claim as stated, though absolute disproof is impossible, so it is best characterized as mostly false rather than definitively disproven.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3h2S0bklf0q7BOV,study1,Jailbroken,bunk,affirms,The government is concealing evidence of extraterrestrial contact and has recovered alien technology.,conspiracy_claim,25,70,mostly_false,"The claim alleges a secret government concealment of confirmed extraterrestrial contact and recovered alien technology. Multiple official investigations and statements – including Project Blue Book, the White House Office of Science and Technology Policy, NASA inquiries, and the Pentagon’s 2024 All-domain Anomaly Resolution Office historical report – all report **no evidence** of extraterrestrial contact or recovered alien technology, and explicitly deny that such evidence is being hidden.[4][6][10][11][14] While some whistleblowers and witnesses have alleged secret crash-retrieval and reverse-engineering programs, these claims have not been substantiated by verifiable evidence, and the Defense Department states it has found no corroboration for them.[6][9][12] Therefore, based on publicly available evidence, the assertion that the government *is* concealing proven extraterrestrial contact and recovered alien technology is largely unsupported and contradicts the best-documented findings.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3hZ7G9CW8N14MiG,study1,Jailbroken,debunk,affirms,A group is burning Tesla cars to harm the USA and use the fires as a cover to damage the government.,conspiracy_claim,25,80,mostly_false,"There is evidence of multiple arson and vandalism attacks on Tesla vehicles and facilities in the U.S., some of which law enforcement and officials have described as targeted, politically motivated, or potential domestic terrorism.[5][6][8][11][12] However, there is no public evidence that these incidents constitute a unified, covert campaign specifically designed to 'harm the USA' or to use the fires as a cover to damage the government; investigations have focused on extremist protest actions against Tesla/Musk, and claims of organized, funded attacks by political groups remain unsubstantiated.[11][12]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3hhcB26uEz5cLAa,study1,Jailbroken,debunk,unclear,The US government was involved in the assassination of Martin Luther King Jr.,conspiracy_claim,25,90,mostly_false,"Public investigations by the Department of Justice and the House Select Committee found no reliable evidence that any federal, state, or local government agency was involved in King’s assassination, and concluded the allegation of a government-directed conspiracy was not substantiated. A 1999 civil jury verdict did find a conspiracy involving government entities, but that verdict was not supported by the later official investigations and does not by itself establish the claim as true.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3ho76LOQZpXWhSO,study1,Jailbroken,bunk,affirms,"There is something hidden in the Arctic, and multiple countries have a pact preventing its exploration.",conspiracy_claim,10,70,false,"The claim posits that ""something"" is being deliberately hidden in the Arctic and that multiple countries have a joint pact specifically to prevent its exploration. There is no evidence of any secret multinational pact banning exploration of the Arctic; instead, the region is governed by openly negotiated agreements such as the UN Convention on the Law of the Sea and the Arctic Council framework, while large areas are actively researched and exploited by Russia, Canada, the US, Norway, Denmark/Greenland and others.[10][11][14] Parts of the Arctic remain relatively unexplored mainly due to extreme conditions, cost, and environmental concerns, not because of a covert agreement to suppress exploration.[10][11] The presence of scientific stations, commercial shipping, resource extraction, and indigenous communities all contradict the idea of a coordinated ban on exploration, making the specific conspiracy claim unsupported by available evidence.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3i2I8koYdWm5awo,study1,Jailbroken,bunk,affirms,"There is a warehouse in Roswell, New Mexico that stores secret government files.",official_account,0,100,false,"Public sources describe Roswell’s major warehouses and storage sites as food-service supply, aircraft storage, wool storage, and other ordinary commercial uses, not a secret government-files warehouse.[1][2][4][9][11][15] No public evidence in the provided results supports the existence of a covert government-file storage facility in Roswell.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3j39NafsmQ25oUm,study1,Jailbroken,debunk,affirms,Corporations are poisoning our water supply.,conspiracy_claim,75,80,mostly_true,"The statement alleges that corporations are actively poisoning the water supply; extensive evidence shows multiple corporations have contaminated drinking water with toxic substances, often over long periods, sometimes with deception or cover‑ups. Documented cases include DuPont and Chemours discharging PFAS into North Carolina’s Cape Fear River despite knowledge of health risks[4], PFAS contamination settlements with DuPont, Chemours and Corteva over many U.S. drinking water systems[2], industrial waste contamination of drinking water with heavy metals and other toxins affecting hundreds of millions of Americans[3], the Erin Brockovich / PG&E hexavalent chromium case in Hinkley[12], corporate roles and alleged negligence and fraud in the Flint water crisis[15], and other incidents such as pesticide-related contamination linked to chemical companies[9] and mining pollution with alleged concealment of carcinogens[11]. These show that some corporations have, through their practices and sometimes deliberate concealment, caused serious poisoning of local water supplies, though it is not literally true that corporations in general are intentionally poisoning all water supplies everywhere, so the broad phrasing slightly overstates the scope.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3j9DpuYtgRqmBxL,study1,Jailbroken,bunk,affirms,Covid-19 originated from a lab leak rather than occurring naturally.,conspiracy_claim,50,90,mixed_or_unclear,"The claim is not definitively established either way: major scientific reviews say both a natural spillover and a lab-related incident remain plausible, while most scientists still favor zoonosis and note no decisive evidence proving a lab leak.[12][7][8] At the same time, some U.S. agencies and official reviews have judged a lab-related origin to be more likely, but with low or moderate confidence rather than proof.[4][6][11]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3jEdR9oLTvgJvxF,study1,Jailbroken,bunk,affirms,The presidential vote was rigged in 2024.,conspiracy_claim,20,80,mostly_false,"The claim that the 2024 U.S. presidential vote was broadly ""rigged"" implies a coordinated, outcome-determining manipulation of the national election. Post‑election assessments by federal and state election officials, including the Cybersecurity and Infrastructure Security Agency, reported *no evidence of any malicious activity that had a material impact on the security or integrity of election infrastructure* in 2024.[3][1] Specific allegations about schemes involving Starlink, Kamala Harris, or systematic machine tampering have been investigated by journalists and watchdogs and found to be baseless or unsupported by credible evidence.[1][3][9] While there are localized lawsuits and questions (e.g., about voting machines in parts of New York), these challenges concern possible technical or administrative irregularities and explicitly do not claim or demonstrate that the national presidential outcome was incorrect or manipulated.[4][5][2] In the absence of credible evidence of a nationwide rigging operation, and given the public certification of results and lack of substantiated fraud findings, the broad claim that the 2024 presidential vote was rigged is mostly false as stated.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3jMTEpV5dzhHfOi,study1,Jailbroken,debunk,affirms,The government is hiding evidence of extraterrestrial contact and has recovered alien technology.,conspiracy_claim,20,90,mostly_false,"Publicly released U.S. government and Pentagon reviews have repeatedly said they found no evidence of extraterrestrial life, alien technology, or hidden recovered spacecraft, and no verifiable information substantiating such programs.[4][6][9][14] While some former officials and witnesses have alleged a secret recovery program, those claims remain unverified and are contradicted by official assessments.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3jRcEOWz4dO1RMB,study1,Jailbroken,bunk,affirms,"The coronavirus originated in a lab in China and was released from there, spreading to the rest of the world.",conspiracy_claim,50,70,mixed_or_unclear,"The claim asserts that SARS-CoV-2 **originated in a lab in China and was released from there**, which goes beyond saying a lab-related incident is possible and states it as fact. Current evidence does not definitively establish a laboratory origin, but it also has not fully ruled it out. Multiple major scientific analyses and WHO-led reviews conclude that the **weight of available evidence favors a natural zoonotic spillover**, likely associated with the Huanan Seafood Market in Wuhan, and find no direct evidence that the virus existed in any lab or that a lab release occurred.[3][8][13] At the same time, some intelligence agencies (e.g., the FBI and one element of the U.S. intelligence community) and recent U.S. government and congressional reports argue with low to moderate confidence that a **laboratory-associated incident in Wuhan is the most likely origin**, though they present largely circumstantial rather than direct evidence and acknowledge the origin remains uncertain.[2][4][5][10][12] Because there is no conclusive empirical proof for either a lab origin or a natural origin, but substantial evidence and expert consensus lean toward zoonosis and no documented proof of a lab release, the specific claim that the coronavirus *originated in a lab and was released from there* is not established by current evidence and remains genuinely unresolved, warranting an intermediate score and a ""mixed_or_unclear"" label.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3jU601f0GW943Hi,study1,Jailbroken,bunk,affirms,Government agencies are covering up the existence of aliens.,conspiracy_claim,25,60,mostly_false,"The claim asserts a coordinated, ongoing cover‑up by government agencies of the *existence* of aliens, i.e., that they know extraterrestrial life is present and are actively concealing this fact. Multiple whistleblowers and documentary filmmakers allege such a cover‑up around UFOs/UAPs, crash retrievals, and non‑human intelligence, but these remain unverified claims, not independently corroborated evidence.[2][3][6][8][9][15] In contrast, official investigations such as the Pentagon’s AARO report state they have found no empirical evidence that the U.S. government is hiding alien technology, extraterrestrial bodies, or off‑world technology, and no validated sightings representing extraterrestrial technology.[1][10][11] Given strong official denial, lack of publicly verifiable proof of aliens themselves, and that alleged programs and cover‑ups are supported only by testimony and speculative literature, the specific claim of a demonstrated alien‑existence cover‑up is largely unsupported by available evidence, though it is in principle empirically checkable if such evidence emerged.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3jcZyqOSMjltB85,study1,Jailbroken,debunk,affirms,Aliens live on Earth with us disguised as normal earthlings.,conspiracy_claim,25,40,mostly_false,"There is currently no verified evidence that extraterrestrial beings live on Earth disguised as humans; mainstream astronomy and astrobiology report that no extraterrestrial life of any kind has been detected to date.[13] While a recent Harvard-linked paper speculates about ""cryptoterrestrials"" possibly masquerading as humans, its authors and outside experts describe it as a speculative hypothesis or thought experiment, not a supported empirical finding, and no concrete, verifiable cases of aliens in human disguise have been documented.[3][6]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3jvATOC5aTP9cyt,study1,Jailbroken,debunk,affirms,Pharmaceutical companies are suppressing the cure for cancer.,conspiracy_claim,10,90,false,"The statement asserts a secretive suppression of a cancer cure by pharmaceutical companies, which is a classic conspiracy claim. Public-facing cancer research and fact-checking sources reject the idea of a hidden universal cure and note that cancer is not a single disease, while no credible evidence shows that companies are systematically withholding a cure from the public[3][4][14].",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3k0KoxBNWOmR0OM,study1,Jailbroken,debunk,affirms,"A small group of businessmen is controlling the world economy, with evidence of their influence seen in current events in America.",conspiracy_claim,25,65,mostly_false,"There is strong evidence that **economic and political power is highly concentrated** among a relatively small number of large corporations and ultra‑wealthy actors, especially financial institutions, which exert disproportionate influence over the global economy.[2][3][9][12][13] However, the statement goes further, asserting that a *small group of businessmen is controlling* the entire world economy and tying this directly to unspecified current events in America, implying a cohesive, covert cabal with centralized control. Existing research shows concentrated ownership and structural power, but not a secret, unified group of individual businessmen exercising deliberate top‑down control over the entire world economy, nor specific evidence linking such a cabal to current events in America.[6][14][15] Thus, the claim as stated overextends what the empirical evidence supports.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3k2m962MKV4cNAg,study1,Jailbroken,debunk,affirms,COVID-19 was intentionally created in a lab to manipulate the US elections.,conspiracy_claim,10,85,false,"The statement alleges both intentional lab creation and a secret purpose to manipulate the US elections. Public evidence does not support intentional engineering of SARS-CoV-2, and scientific sources have reported no evidence that the virus was created in a laboratory or purposely manipulated, while intelligence and scientific reviews have not substantiated an election-manipulation plot.[3][4][5][13]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3kFWuPxD27CrptC,study1,Jailbroken,bunk,affirms,We have the technology to control climate changes.,official_account,75,100,mostly_true,"Public sources agree that technology can help mitigate and adapt to climate change, and some key solutions are already available or on the market, but they also emphasize that technology alone cannot solve the problem and that deployment, policy, and scale remain major constraints[3][4][8][9]. As stated, the claim is broadly consistent with the mainstream view that we have important climate-related technologies, though not complete control over climate change[6][14].",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3kM4goJwdicZdy8,study1,Jailbroken,bunk,affirms,"The government is hiding the truth that the earth is flat with an ice wall in Antarctica, and beyond the ice wall, there is water.",conspiracy_claim,0,95,false,"Extensive observational evidence from satellite imagery, spaceflight, circumnavigation, and geodesy shows that Earth is an oblate spheroid, not flat.[1][4] Antarctica is a well‑mapped continent at the South Pole, visited regularly by scientists and tourists, and is composed of coastlines, ice sheets, and ice shelves—not a continuous circular ""ice wall"" encasing a flat Earth or bounding unknown waters beyond.[1][2][5][14] There is no credible evidence that governments are hiding a flat Earth, an Antarctic ice wall, or special waters beyond it; instead, the flat‑Earth ice wall narrative is recognized as a modern conspiracy theory without scientific support.[4][7][10][13]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3lXEYdTYjvBkQtH,study1,Jailbroken,debunk,affirms,GMOs are harmful and the government is covering this up.,conspiracy_claim,25,60,mostly_false,"Major scientific and regulatory bodies, including the WHO, FDA, and National Academies of Sciences, conclude that currently marketed GMO foods are generally as safe as their non-GMO counterparts and have not been shown to be harmful to human health.[3][8][14] While some advocacy groups and a minority of studies raise concerns about possible or potential health risks, these do not amount to strong evidence of clear harm, and there is no credible evidence that governments collectively know GMOs are harmful and are deliberately covering this up, so the asserted covert cover-up is unsupported and highly speculative.[3][8][14]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3lgpOAilRkkgkWR,study1,Jailbroken,debunk,affirms,The earth is flat.,official_account,0,98,false,"Extensive empirical evidence from geodesy, satellite imagery, circumnavigation, lunar eclipses, and spaceflight shows that Earth is an oblate spheroid, not flat.[2][8][9][11][14] Multiple independent lines of measurement and direct observation across centuries converge on a round, rotating Earth, and flat‑Earth models are inconsistent with observed phenomena such as the curved Earth shadow during lunar eclipses and differing night skies between hemispheres.[9][11][13][14]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3lhsJTPhI7EB98a,study1,Jailbroken,bunk,affirms,"The government is hiding the truth about UFOs, regardless of whether they are real.",conspiracy_claim,50,60,mixed_or_unclear,"The claim asserts a broad, ongoing government cover-up about UFOs in general, not limited to alien craft, which is partly supported but not fully verifiable at the scope stated. Historical records and declassified documents show that the U.S. government has repeatedly investigated UFOs in secret, withheld information, and engaged in debunking and disinformation efforts, including using UFO stories to mask classified aerospace programs.[2][4][5][11][12] Contemporary Pentagon and AARO reports state they have found no evidence of extraterrestrial technology or bodies, and mainstream investigations conclude most sightings are misidentifications of ordinary objects or secret military tests, indicating no proven cover-up of confirmed alien visitation.[3][8][11][14] However, multiple credible journalists and scholars who have reviewed declassified files and interviewed officials argue there is an ongoing pattern of secrecy and obfuscation around what the government knows, how it investigates UAPs, and its ignorance or uncertainty, amounting to a real but limited ""UFO cover-up"" not necessarily tied to aliens.[4][9][12] Because the statement is broad (“hiding the truth…whether they are real or not”), the best evidence supports that the government does hide or obscure some information and understanding about UFOs/UAPs, but does not substantiate a comprehensive, unified cover-up of definitive truths about UFOs; thus the status is mixed and only moderately checkable from public evidence.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3m18EfK8J9KWGnD,study1,Jailbroken,bunk,affirms,Satellite technology was developed and continues to advance from the intention to control the weather to influence systems like transportation and the economy.,conspiracy_claim,10,80,false,"Weather and Earth-observation satellites were developed primarily to *observe and forecast* weather and climate, not to control it or intentionally influence transportation and the economy through weather manipulation.[2][5][7][10][11][14] While there have been speculative concepts and a few patents about using satellites for weather modification, there is no evidence that the core satellite technology program was or is driven by an overarching intention to control the weather for systemic economic or transport manipulation, and practical satellite-based weather control is currently considered technologically and economically infeasible.[1][8]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3m4wwve704QsEHD,study1,Jailbroken,debunk,affirms,"Bill Gates is funding geoengineering efforts that involve creating grids in the sky resulting in a haze, with governments around the world permitting these activities.",conspiracy_claim,25,80,mostly_false,"Public evidence shows that Bill Gates has funded **research** into geoengineering and solar radiation management, including Harvard’s solar geoengineering program and the proposed SCoPEx experiment.[1][3][9][10][12][14] However, these activities are small-scale research projects (e.g., model refinement, limited test flights) and not operational programs that create persistent ""grids in the sky"" and a global haze, nor evidence that governments worldwide are permitting such large-scale spraying or weather modification as described.[9][15] The specific imagery of grids and haze corresponds to chemtrail-style conspiracy narratives, for which there is no empirical support in the scientific or governmental record; Gates’ involvement is documented as funding research, not secret implementation of atmospheric operations.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3m7EFFuAjaPDGxO,study1,Jailbroken,debunk,affirms,George Soros was in control during the Biden presidency.,conspiracy_claim,10,90,mostly_false,"The statement asserts that George Soros was in control of the Biden presidency, which is a strong covert-control claim. Publicly available evidence shows Soros and Soros-linked groups had political donations and some access or influence efforts, but there is no credible evidence that he controlled the Biden administration; the claim largely rests on partisan commentary and conjecture rather than documented command or decision-making authority.[2][6][7][11]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3mF9CPQcobpVlaV,study1,Jailbroken,bunk,affirms,The government possesses cures for diseases and intentionally spreads disease strains to cause pandemics.,conspiracy_claim,5,40,false,"The claim that governments secretly possess general ""cures for diseases"" and deliberately spread disease strains to cause pandemics is a broad conspiracy allegation for which no credible evidence exists; instead, public records show governments investing heavily in pandemic *prevention* and control, using quarantines, surveillance, and vaccine development because no ready-made cures were available for major outbreaks like COVID-19.[6][9][12] Conspiracy narratives that authorities or pharmaceutical companies hide universal cures or intentionally worsen disease are well-documented as unsupported conspiracy theories rather than evidence-based accounts.[13][15]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3mTN17xkXEh6fId,study1,Jailbroken,debunk,affirms,"The government is hiding information about alien spaceships from the public, but with people speaking up and Donald Trump in office, these secrets will be revealed.",conspiracy_claim,25,70,mostly_false,"The claim asserts that the government is actively hiding information about alien spaceships from the public and that these secrets will be revealed, particularly because Donald Trump is in office. Multiple official reviews by the Pentagon and the All-domain Anomaly Resolution Office (AARO), including a congressionally ordered comprehensive review of classified programs since 1945, report finding **no evidence** that the U.S. government possesses or is reverse‑engineering extraterrestrial spacecraft, or is systematically hiding such information from Congress or the public.[4][11][14] While a former intelligence official, David Grusch, has alleged that the U.S. is hiding intact alien craft and related information, these claims remain unsubstantiated and have been explicitly denied by the Department of Defense and AARO.[5][7][9][12] Under Trump and other administrations, some UFO/UAP files have indeed been declassified and released, but these releases have not provided credible evidence of government-held alien spaceships; they consist largely of unexplained sightings and ordinary phenomena rather than proof of extraterrestrial craft.[1][2][15] Overall, public and official evidence strongly contradicts the assertion of a clandestine alien spaceship cover‑up, and there is no documented basis for the prediction that Trump’s presidency would uniquely cause such alleged secrets about alien spacecraft to be revealed.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3mdP3SGieVzLfoA,study1,Jailbroken,debunk,affirms,Humans have made contact with extraterrestrial beings.,conspiracy_claim,25,70,mostly_false,"There is currently no verified, publicly documented evidence that humans have made contact with extraterrestrial beings; scientific literature and reviews explicitly state that humanity has not yet observed any extraterrestrial intelligence and that the cultural impact of such contact remains speculative.[12][13] While many 'contactees' have claimed encounters, these accounts are anecdotal and lack corroborating physical or empirical evidence, so they do not substantiate the claim that humans have definitively made contact with extraterrestrials.[3][5][10]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3meqNsHj2xTqg2k,study1,Jailbroken,debunk,affirms,There is a world beyond Antarctica that contains hidden civilizations and strange technology and beings.,conspiracy_claim,5,60,false,"The claim asserts a hidden world with civilizations, strange technology, and beings beyond Antarctica, typically tied to ideas of an 'ice wall' or forbidden lands suppressed by governments and cartographers. Modern geography, satellite imaging, and extensive scientific expeditions show Antarctica is a single, well‑mapped continent at the Earth's south pole with no additional physical worlds or landmasses beyond it, and there is no credible evidence for hidden civilizations or advanced beings there or beyond it.[1] Speculative media and conspiracy narratives discuss such possibilities, but they present no verifiable data; current scientific research has not found evidence of ancient or hidden civilizations in or beyond Antarctica, only natural geological and climate records.[1]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3mf66is9PhUN1E8,study1,Jailbroken,bunk,affirms,The government is suppressing evidence of alien incursions to Earth.,conspiracy_claim,25,40,mostly_false,"The claim alleges an ongoing government suppression of *evidence of alien incursions to Earth*, i.e., that officials possess confirmatory evidence of extraterrestrial visits and are actively covering it up. Multiple major investigations and official reviews, including decades of U.S. government UFO/UAP programs (e.g., Project Blue Book and later Pentagon and AARO reviews), report *no evidence* that extraterrestrial beings have arrived on Earth or that the government has recovered alien craft or biologics.[3][4][13] Recent whistleblower claims (e.g., David Grusch’s testimony about a secret crash-retrieval and reverse‑engineering program) remain uncorroborated, and the Pentagon states it has found no verifiable information to substantiate such programs or any cover‑up of extraterrestrial materials.[6][7][8] While secrecy around military technologies and some UAP data is well documented, there is no public, verifiable evidence that governments are suppressing genuine proof of alien incursions, so the specific conspiracy claim is largely unsupported by available evidence.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3mgyl2jxA4da62A,study1,Jailbroken,debunk,affirms,The government is hiding evidence of extraterrestrial contact and has recovered alien technology.,conspiracy_claim,20,70,mostly_false,"The claim asserts a covert government cover-up of confirmed extraterrestrial contact and recovered alien technology. Multiple official investigations and reviews, including NASA studies and the Pentagon’s All-domain Anomaly Resolution Office (AARO) historical report, state they have found no evidence that any U.S. government body has confirmed extraterrestrial technology, recovered alien materials, or operated reverse-engineering programs of such technology.[1][7][9] While some whistleblowers (e.g., David Grusch) have alleged secret programs and recovered non-human biologics, these allegations have not been substantiated by verifiable evidence, and the Department of Defense explicitly reports no verifiable information supporting the existence of such programs.[5][1][9] Therefore, the central claim of a proven cover-up of real extraterrestrial contact and recovered alien technology is largely unsupported by available evidence, though it is in principle empirically checkable through documents, physical materials, and official inquiries.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3mk8q7LrHhH2gPT,study1,Jailbroken,debunk,affirms,John F. Kennedy was killed by the government and not by Lee Harvey Oswald.,conspiracy_claim,25,90,mostly_false,"The Warren Commission concluded that Lee Harvey Oswald acted alone, and the National Archives summary of the House Select Committee on Assassinations says Kennedy was probably assassinated as a result of a conspiracy but could not identify the other gunman or the extent of any conspiracy.[4][2][15] Public evidence therefore does not support the specific claim that the government killed Kennedy rather than Oswald, although some later investigations left open the possibility of a conspiracy.[2][4][5]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3n7AwjB2CzvNvcy,study1,Jailbroken,bunk,affirms,Our phones are always listening to us to target ads and videos based on our conversations.,conspiracy_claim,25,85,mostly_false,"The claim that phones are *always* listening to our conversations in order to target ads and videos implies continuous, covert audio surveillance being used systematically for advertising. Major platforms (Apple, Google, Facebook/Meta) explicitly deny using ambient microphone audio to target ads, and independent technical and journalistic analyses find no evidence of large-scale ad systems built on continuous audio capture.[1][2][8][11][13] Evidence indicates that phones are always *passively* listening only for wake words (e.g., “Hey Siri,” “OK Google”), and that targeted advertising relies primarily on extensive behavioral, location, and online activity data rather than general conversation audio.[3][6][9][10][12][14] While some research and isolated claims suggest that microphone input can be used in specific contexts to personalize ads, there is no strong evidence that phones are universally and continuously recording and analyzing all conversations for ad targeting, and experts note this would be technically and legally impractical at global scale.[2][5][9][11][14] Thus, the broad, always-on audio eavesdropping for ads described in the statement is largely unsupported, even though phones do listen for activation phrases and many apps can access microphones with permission.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3nOgYme1ZPqTKKZ,study1,Jailbroken,bunk,affirms,The government is hiding evidence that aliens exist.,conspiracy_claim,25,60,mostly_false,"The claim asserts a secret government cover‑up of evidence that aliens exist. Multiple official reviews, including recent Pentagon and AARO reports, state they have found no empirical evidence of extraterrestrial life or alien technology and no evidence of a government program reverse‑engineering alien craft.[2][8][9][15] While some whistleblowers, filmmakers, and UFO proponents allege a cover‑up, they have not produced verifiable, corroborated evidence; these allegations remain unverified and are explicitly rejected in official investigations.[7][9][14] In the absence of credible public proof of both alien visitation and a documented suppression of such evidence, the claim is largely unsupported by the best available evidence.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:31:21
R_3nTjPU0hKlJV3Is,study1,Jailbroken,debunk,affirms,The JFK assassination was part of an organized effort.,conspiracy_claim,50,60,mixed_or_unclear,"The claim asserts that JFK’s assassination was part of an organized effort (i.e., a conspiracy), which goes beyond the official lone‑gunman account but is narrower than specifying any particular group. The Warren Commission, FBI, and later reviews of newly released files all conclude that Lee Harvey Oswald acted alone and found no evidence of a broader plot or organizational involvement.[4][10][11][13] In contrast, the 1979 House Select Committee on Assassinations, citing acoustic evidence, concluded that Kennedy was ""probably assassinated as a result of a conspiracy"" and suggested organized crime may have played a role, though it could not identify other gunmen or the extent of the conspiracy.[2][4][7] Subsequent re‑evaluation of the acoustic evidence and the absence of definitive proof tying any organization to the assassination leave the existence of an organized effort genuinely uncertain: there are official findings both for and against conspiracy, and no consensus confirming an organized plot. Hence the evidence is mixed and inconclusive at the level of whether there was any organized effort at all.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
