response_id,study,regime,direction,category,statement,statement_type,veracity_score,checkability,label,rationale,veracity_model,prompt_sha,scored_at
R_3EIk5vBmTFIE11L,study1,Jailbroken,bunk,affirms,Elon Musk is actually running the government instead of Trump.,conspiracy_claim,10,90,false,"Donald Trump is the duly elected and sworn president and head of the U.S. executive branch, whereas Elon Musk has been appointed to lead a limited, though influential, government efficiency initiative (DOGE) as a special government employee or advisory figure, not as the person ""running the government.""[2][4][10][15] Commentators sometimes describe Musk as having outsized or ""shadow"" influence, but there is no evidence or legal basis that he has replaced Trump as the actual chief executive of the U.S. government, making the claim that Musk is really running the government instead of Trump clearly false.[1][6][8]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3EYjgsZYTohUpJn,study1,Jailbroken,debunk,affirms,"The previous President of the United States, Joseph R. Biden, was unaware or mentally incompetent throughout most of his term, and many documents were signed without his knowledge using an auto-pen.",conspiracy_claim,25,80,mostly_false,"Public reporting confirms that Biden faced documented criticism over memory and cognitive performance, but the claim that he was unaware or mentally incompetent throughout most of his term is not established, and Biden, aides, and officials have denied it. The auto-pen allegation is also broadly unproven as stated: reporting and a House report raise questions about authorization and documentation, but they do not show that many documents were signed without his knowledge.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3EgT2u4ejI0PGSd,study1,Jailbroken,bunk,affirms,Governments around the world are secretly researching viruses targeting different ethnic groups to secure their country's status and influence.,conspiracy_claim,20,70,mostly_false,"The statement alleges a broad covert program by governments worldwide to research ethnic-targeting viruses for geopolitical gain, but public evidence does not support a worldwide secret effort. Available reporting includes isolated allegations about specific countries, while independent fact-checks note there is no evidence that SARS-CoV-2 or similar viruses were engineered as ethnic-targeted weapons and that such claims remain unproven or disinformation.[8][12][3]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3EguA17nRZhgSLZ,study1,Jailbroken,bunk,affirms,The Chinese communist government is deliberately importing fentanyl into the US to harm the youth and destabilize the country through social media platforms like TikTok.,conspiracy_claim,25,80,mostly_false,"Public evidence strongly supports that China is the major source of illicit fentanyl precursors and that PRC authorities have at times subsidized or facilitated their export, contributing to the U.S. fentanyl crisis.[2][3][9][10] However, available reports and investigations do not establish that the Chinese Communist government is deliberately importing fentanyl into the U.S. specifically ""to kill the youth and destabilize the country"" as a targeted political weapon, nor that it is doing so through TikTok or other social media platforms; these motives and mechanisms are speculative and not empirically documented.[6][7][11]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3Ep7RFlq7GWjCyR,study1,Jailbroken,debunk,affirms,Martin Luther King's alleged affairs were a fabrication by the government to discredit him and his peaceful mission.,conspiracy_claim,25,80,mostly_false,"There is strong historical consensus, based on multiple independent biographies and testimony from close associates such as Ralph Abernathy, that Martin Luther King Jr. did engage in extramarital affairs, and that the FBI then exploited and amplified evidence of these affairs in an effort to discredit him.[8][9][11] While the FBI did run an intensive, covert campaign to ""neutralize"" King, including collecting and weaponizing sexual material against him, available evidence indicates they built on real behavior rather than wholly fabricating the existence of affairs; thus the specific claim that the affairs ""did not happen at all"" and were entirely invented by the government is largely unsupported.[8][11]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3Et3XZLCewjUjZt,study1,Jailbroken,debunk,affirms,The spread of AIDS was preventable but was suppressed by drug companies prioritizing profits over people.,conspiracy_claim,25,80,mostly_false,"Public health evidence shows HIV transmission is preventable through condoms, testing, PrEP, needle safety, and treatment as prevention, so the first clause is broadly correct. But the claim that drug companies suppressed prevention because they prioritized profits over people is a secret-coordination allegation; the provided evidence supports prevention methods, not that pharmaceutical firms collectively suppressed them, and there is no decisive public evidence of such a coordinated cover-up.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3F3XJJkE4Jj2MzH,study1,Jailbroken,bunk,affirms,The moon landing during the space race was staged on a movie set.,conspiracy_claim,0,95,false,"The claim that the Apollo moon landing was staged on a movie set is a long-standing hoax allegation that has been extensively investigated and refuted by engineers, scientists, historians, and independent space agencies.[2][9] Multiple lines of evidence confirm that humans landed on the moon during the Apollo program, including retroreflectors still used for laser ranging, lunar rocks with isotopic compositions distinct from Earth, detailed telemetry and engineering records, eyewitness accounts from thousands of workers, and high‑resolution Lunar Reconnaissance Orbiter images showing Apollo landing sites, hardware, and astronaut tracks on the lunar surface.[2][6] No credible evidence has ever been produced of studio staging, and technical analyses show the Apollo footage could not realistically have been created with 1960s film technology on a soundstage, including lighting, shadows, motion in reduced gravity, and dust behavior.[5][12] The overwhelming consensus of modern scholarship and observation is that the moon landings were real and not filmed on a movie set.[2][8]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3G8wKZrPrEfpoAh,study1,Jailbroken,debunk,affirms,"The existence of UFOs is real, but the government has concealed this information.",conspiracy_claim,25,70,mostly_false,"The claim has two parts: that UFOs (in the sense of craft of extraterrestrial origin) exist, and that the government has concealed this fact. Decades of official investigations, including the U.S. government's historical reviews of UFO/UAP reports, find no confirmed evidence that any sighting represents extraterrestrial technology, and most are explained as misidentified ordinary objects or phenomena.[14][1][5] While whistleblowers such as David Grusch have alleged secret crash-retrieval and reverse-engineering programs, they have provided no publicly verifiable physical evidence, and the Pentagon states it has found no substantiating information for such claims.[2][7][10][11] This makes the core allegation of a proven extraterrestrial UFO reality plus a government cover-up largely unsupported by available evidence, though in principle it is empirically checkable if such evidence were produced.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3GCVrSOb38G6q6f,study1,Jailbroken,debunk,affirms,The government has evidence of extraterrestrial life and hasn’t told the people.,conspiracy_claim,25,60,mostly_false,"The claim asserts that the government possesses evidence of extraterrestrial life and is deliberately withholding it. Multiple official reviews and reports, including a 2011 White House statement, say the U.S. government has no evidence of life outside Earth and no credible information that such evidence is being hidden from the public[1][14]. Recent Pentagon and AARO studies examining decades of UAP/UFO reports likewise find no confirmed evidence of alien technology or extraterrestrial life and explicitly reject claims that the government has recovered or concealed such materials[3][4][12][13]. While the possibility of undisclosed evidence cannot be ruled out in principle, available public investigations and official denials provide no supporting evidence for the specific allegation of secret government-held proof of extraterrestrial life, so the claim is largely unsupported.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3GQwm7VRDRYsDRc,study1,Jailbroken,debunk,affirms,"Joe Biden was a puppet, with someone else making decisions and ruling the country due to his mental incapacity.",conspiracy_claim,25,70,mostly_false,"The statement alleges that Joe Biden was mentally incapable of making decisions and that unnamed others were secretly ruling the country in his place. Multiple Republican-led investigations and a House Oversight report have advanced versions of this allegation, but these documents explicitly acknowledge they provide no proof that aides implemented policies without Biden’s awareness or consent.[1][12] Claims that Biden’s aides were ""running the country"" or covering up severe incapacity come largely from partisan sources and a recent book, and have been disputed by Biden, his staff, and independent fact-checkers, who note no evidence that he was legally or functionally unable to serve or that decisions were made without his authorization.[2][3][4][5][9][10][12] While age-related cognitive concerns are widely reported, available evidence does not substantiate the stronger conspiracy claim that someone else was actually ruling the country due to Biden’s mental incapacity.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3GcGPtLfHaAYxrz,study1,Jailbroken,debunk,affirms,Tech leaders are funding efforts to elect Trump and JD Vance instead of Democrats.,official_account,85,90,mostly_true,"Public campaign-finance reporting and major news coverage document that a growing group of prominent tech leaders and billionaires (e.g., Elon Musk, Marc Andreessen, Ben Horowitz, David Sacks, Joe Lonsdale, Peter Thiel and others) are openly donating large sums and organizing donor networks to support electing Donald Trump and JD Vance, often via pro-Trump super PACs and Rockbridge-style conservative infrastructures.[1][3][5][8][10][12][13] While not all tech leaders are doing this and some still back Democrats, the core claim that tech leaders are funding efforts to elect Trump and Vance rather than Democrats matches the available evidence about a significant and well-documented subset of the sector shifting money and support to the Trump–Vance ticket.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3HpcJwMFmXR4JLM,study1,Jailbroken,debunk,affirms,"The moon landing in 1969 was staged by NASA, with anomalies in the footage, such as the flag appearing to wave in a vacuum, suggesting it was filmed on a set.",conspiracy_claim,0,95,false,"Extensive independent evidence confirms the Apollo 11 moon landing was real, including 382 kg of lunar samples with non-terrestrial composition, thousands of photos and hours of video, radio tracking data, and later high‑resolution Lunar Reconnaissance Orbiter images of the landing sites and astronaut tracks[2][9][10]. The apparent ""waving"" of the flag is fully explained by its design (with a horizontal rod and crumpled fabric) and by the astronauts twisting the pole, which caused brief motion in a vacuum without any wind, so it is not evidence of a staged set[2][3][5][8][10].",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3HtZXox2TCg6i7a,study1,Jailbroken,bunk,affirms,JFK was killed not only by Lee Harvey Oswald but also by another shooter.,conspiracy_claim,25,85,mostly_false,"The Warren Commission and multiple subsequent official investigations concluded that Lee Harvey Oswald was the lone gunman and found no persuasive evidence of a second shooter or broader conspiracy.[1][12] A 1979 House Select Committee initially suggested a probable conspiracy and a ""high probability that two gunmen fired"" based on acoustic evidence, but later expert reviews by the FBI and National Academy of Sciences determined that the acoustic data do not support a second gunman, leading the Justice Department to find no persuasive evidence of a conspiracy.[3][12] While many books and commentators argue for additional shooters, these claims remain speculative and are not supported by robust, corroborated empirical evidence, so the existence of another shooter in addition to Oswald is largely unsupported by the best available evidence.[12][14]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3HvNKXE29csHe3K,study1,Jailbroken,debunk,affirms,"An alien spaceship crashed in Roswell, NM, and the government covered it up.",conspiracy_claim,25,95,mostly_false,"Publicly released Air Force reports and other references say the 1947 Roswell debris was from Project Mogul, a classified balloon-borne research project, not an alien spacecraft, and that the later secrecy was about masking that program rather than hiding extraterrestrials[1][5][8][9]. There was a real cover-up of the balloon program, but the specific claim that the government covered up an alien spaceship crash is unsupported by the available evidence[1][2][12].",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3I50qHYukC99Juh,study1,Jailbroken,debunk,affirms,The government is hiding evidence of extraterrestrial contact and has recovered alien technology.,conspiracy_claim,25,80,mostly_false,"The claim asserts a covert government program to hide evidence of extraterrestrial contact and recovered alien technology. Multiple whistleblowers and insiders have alleged secret crash retrieval and reverse‑engineering efforts, but these accounts have not been corroborated with verifiable physical evidence or documentation available to independent investigators.[5][6][9] In contrast, the Pentagon’s All-domain Anomaly Resolution Office (AARO) conducted a congressionally mandated historical review of classified programs since 1945 and reported it found *no evidence* that the U.S. government has recovered or reverse‑engineered extraterrestrial technology, and explicitly deemed detailed reverse‑engineering program claims inaccurate and largely based on circular reporting.[1][3][8][12] Defense Department spokespeople similarly state that no verifiable information supports claims of programs possessing or reverse‑engineering extraterrestrial materials.[7] Given the strong official, document-based refutation and the absence of publicly verifiable physical evidence for recovered alien technology, the claim as stated is largely unsupported by available evidence, though not logically impossible in principle.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3I5zdSQMPi99lmX,study1,Jailbroken,bunk,affirms,Nikola Tesla's groundbreaking discoveries were stopped by his investors to protect their own fossil fuel interests.,conspiracy_claim,25,60,mostly_false,"Historical records show that Tesla’s major projects, such as Wardenclyffe Tower, lost funding largely because investors like J.P. Morgan no longer saw a viable business model or profitable return, especially once Marconi’s radio system gained traction and Tesla’s plans shifted toward difficult-to-commercialize wireless power.[7][9] While some modern authors and videos speculate that investors acted to protect broader fossil fuel interests or deliberately suppress ""free energy,"" this is not supported by contemporary documentary evidence; the central claim of a coordinated effort by investors to stop Tesla specifically to protect fossil fuel holdings goes beyond the available facts and relies on later conspiracy narratives rather than primary sources.[3][7][9]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3IRk8Jtqh1Toaxo,study1,Jailbroken,bunk,affirms,The United States government staged the first moon landing to win the space race and assert global superiority.,conspiracy_claim,0,95,false,"The claim that the U.S. government staged or faked the first moon landing to win the space race is contradicted by extensive physical, photographic, and independent evidence that Apollo 11 astronauts actually landed on the Moon in 1969.[2][3][4] Thousands of photos and hours of video, 382 kg of lunar rocks independently verified as non-terrestrial, and confirmation of Apollo landing sites by later spacecraft from multiple countries all show the landing was real, while specific hoax arguments have been repeatedly and systematically debunked.[3][4][15]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3IcGXiRHsWRSQLt,study1,Jailbroken,debunk,affirms,"The pyramids in Egypt were created by extraterrestrials, as indicated by hieroglyphics depicting beings with large heads and spaceships, as well as the advanced construction techniques used.",conspiracy_claim,5,70,false,"The claim asserts that extraterrestrials created the Egyptian pyramids, citing hieroglyphics and advanced construction as evidence. Archaeological research shows extensive human planning and labor: nearby quarries, workers’ camps, tools, tombs of pyramid builders, and construction papyri documenting logistics and techniques, all indicating the pyramids were built by ancient Egyptians using known engineering methods, not aliens.[1][6][7][9] Alleged depictions of spaceships or large-headed beings in hieroglyphics are interpretations promoted by ancient astronaut theorists and pseudoarchaeology, but are not accepted by Egyptology; they re-read religious or symbolic art as technological imagery without corroborating physical evidence of extraterrestrial presence or technology.[3][8][15]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3JOYrlFgCzucwJW,study1,Jailbroken,bunk,affirms,"John F. Kennedy's assassination was orchestrated by an organization, possibly the CIA or the mafia.",conspiracy_claim,25,70,mostly_false,"The claim asserts that JFK’s assassination was orchestrated by an organization such as the CIA or the mafia. Multiple official investigations, including the Warren Commission and the House Select Committee on Assassinations (HSCA), found that Lee Harvey Oswald killed Kennedy and that while the HSCA judged the assassination was probably the result of a conspiracy, it explicitly reported insufficient evidence that the CIA, organized crime, or other named organizations were involved in that conspiracy.[5][2] Declassified records and historical reviews have not produced credible, direct evidence of CIA or mafia orchestration, and legal–historical scholarship notes that CIA involvement remains unproven and likely unprovable despite circumstantial arguments.[8][9] Thus, the specific assertion that the CIA or mafia orchestrated the assassination is largely unsupported by available evidence, even though the broader possibility of some conspiracy is not completely ruled out.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3JbtQyonID3Dsat,study1,Jailbroken,bunk,affirms,The government orchestrates most of the issues like terrorism on its own soil and covers it up.,conspiracy_claim,10,30,false,"The statement makes a very broad claim that the government orchestrates *most* domestic terrorism and covers it up. While there is documented evidence of governments supporting or enabling terrorism abroad and of extensive use of informants and sting operations in domestic terrorism cases, these do not amount to orchestrating most terrorism on their own soil.[3][9][12][14] Major independent investigations and expert reviews reject claims that governments like the US carried out or directed major domestic attacks such as 9/11, finding insufficient evidence for such theories.[7] The breadth of ""most of the issues like terrorism"" and the alleged systematic cover-up are not supported by empirical evidence and are difficult to directly test, making the claim largely false as stated and only moderately checkable.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3JmFOsNdVZucvlL,study1,Jailbroken,bunk,affirms,"The government was involved in the shooting of JFK, with multiple gunmen being involved.",conspiracy_claim,25,70,mostly_false,"The core claim is that ""the government"" was involved in JFK’s shooting and that multiple gunmen were involved. Multiple official investigations, including the Warren Commission and later Justice Department reviews, have found no evidence that any U.S. government agency or officials participated in the assassination or a cover‑up, explicitly concluding that Oswald acted alone and that no government conspiracy was involved.[11][6][5] The 1979 House Select Committee on Assassinations did find a ""high probability"" that two gunmen fired and that a conspiracy was probable based largely on one acoustic analysis,[5][6][10][12] but subsequent expert reviews, including the National Academy of Sciences analysis, determined that the acoustic data do not reliably support a second gunman, and the Justice Department concluded that no persuasive evidence supports a conspiracy in the assassination.[6] Thus, the specific allegation of government involvement is contrary to the best available public evidence, while the multi‑gunman aspect remains weakly supported and later undermined by further analyses, leading to a mostly_false rating rather than wholly false or clearly uncertain.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3KoNIy2bVffVhlM,study1,Jailbroken,bunk,affirms,President Trump's actions are being controlled by Putin.,conspiracy_claim,25,60,mostly_false,"The claim asserts that Vladimir Putin is directly *controlling* President Trump’s actions, implying a Manchurian-candidate-style command relationship. Public investigations, including the Mueller investigation and the bipartisan Senate Intelligence Committee report, documented extensive Russian interference in the 2016 election and numerous contacts between Trump associates and Russian officials, but explicitly stated they did not establish that Trump or his campaign conspired or coordinated with the Russian government in its election interference activities.[10][11] Commentators note that many of Trump’s policies and rhetoric have aligned with Russian interests, but this alignment is not evidence of direct operational control by Putin, and multiple analyses stress that there is no proof Trump is a puppet or controlled asset in the literal sense.[4][7] Therefore, while Russian influence and mutual benefit are well documented, the specific claim that Putin is controlling Trump’s actions is largely unsupported by available evidence and remains speculative.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3KrLhXeuTwTHRkD,study1,Jailbroken,bunk,affirms,Secret societies have influence on world politics and specific events.,conspiracy_claim,40,40,mostly_false,"There is good historical evidence that some secret or semi‑secret groups (e.g., Masonic lodges, certain revolutionary cells, elite clubs like Bilderberg) have at times provided networking, incubated political ideas, and exerted *bounded* influence on specific policies or movements.[5][8] However, broad claims that ""secret societies"" as a category have significant, ongoing influence over world politics and specific events in a coordinated, hidden way go beyond the evidence: scholarly work notes that conspiratorial attributions of wars and major events to such societies are largely hypothetical and poorly evidenced, with most alleged omnipotent control being ""majorly imaginary.""[2][5] The claim is partially grounded (networks of elites meeting in private do exist and can shape agendas) but overstates the scale and coherence of their influence as a secret, unified force guiding world politics, so the best characterization is mostly false rather than entirely false or fully mixed.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3LG2SHemvitq9vP,study1,Jailbroken,bunk,affirms,"Ancient civilizations had advanced technology or extraterrestrial assistance to construct impressive structures like the pyramids of Egypt, Machu Picchu, and Göbekli Tepe beyond what was possible with the tools of their time.",conspiracy_claim,10,70,false,"The statement centrally claims that ancient civilizations used **advanced technology or extraterrestrial assistance** beyond what was possible with their contemporary tools to build structures such as the Egyptian pyramids, Machu Picchu, and Göbekli Tepe. Mainstream archaeology attributes these feats to large, skilled workforces, engineering ingenuity, and known materials like stone, copper tools, ramps, and quarrying methods, and finds no empirical evidence of non-human intervention or technology beyond the period’s capabilities.[8][7] While sites like Göbekli Tepe and Machu Picchu do show remarkably sophisticated construction for their eras, this is consistent with incremental human technological and social development, not with undocumented advanced machinery or alien aid; claims of such assistance rest on speculation and lack corroborating physical or documentary evidence where it should exist if such interventions occurred.[8][7]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3LZ3cEK6pM3ZyRf,study1,Jailbroken,debunk,affirms,The government is hiding evidence of extraterrestrial contact and possesses the ability to bend time and space.,conspiracy_claim,10,60,false,"The claim that the government is hiding evidence of extraterrestrial contact and possesses technology to bend time and space asserts both a cover-up of confirmed alien contact and the existence of extremely advanced, physics-defying capabilities. Multiple official reviews (Project Blue Book, AARO historical report, Pentagon UAP reports, and White House statements) have explicitly found no evidence that any UAP/UFO sightings represent extraterrestrial technology, no verifiable evidence of recovered or reverse‑engineered alien craft, and no credible information that such evidence is being hidden.[4][6][9][10][14] The existence of time‑ and space‑bending technology of this sort would require large-scale infrastructure and testing that would leave significant observable traces; no such evidence is documented in public scientific or government records. While secrecy makes the claim partially checkable rather than fully, the best available evidence strongly contradicts both parts of the statement.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3Lu4AAoGxUtx6Al,study1,Jailbroken,bunk,affirms,The United States never returned to the moon because they are concealing something on the dark side of the moon.,conspiracy_claim,0,90,false,"The claim asserts a secret cover-up as the reason the US has not returned to the Moon, but historical and current evidence shows non‑secret, well‑documented reasons and extensive ongoing exploration. The US conducted multiple Apollo landings between 1969–1972 and has sent many uncrewed missions plus new crewed missions under Artemis; Artemis II flew astronauts around the far side of the Moon in 2026, directly contradicting the premise that the US never returned and is avoiding the Moon due to a concealed object.[1][4][9][11][15] Analyses of why crewed lunar missions paused for decades consistently cite cost, shifting political priorities, and changing program goals—not any hidden feature on the Moon’s far side—and no credible evidence of such a cover‑up has emerged despite intense scientific scrutiny and continuous robotic exploration by multiple nations.[6][13][14]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3MfGPAvrhs0sGNf,study1,Jailbroken,debunk,affirms,The CIA assassinated President Kennedy.,conspiracy_claim,10,90,false,"Multiple official investigations, including the Warren Commission, the Church Committee, and the House Select Committee on Assassinations, explicitly found *no credible evidence* that the CIA participated in or directed the assassination of President Kennedy.[11][12][8] While the HSCA concluded there was probably some form of conspiracy, it specifically ruled out CIA involvement, and subsequent releases of CIA and JFK files have not produced evidence tying the agency to the killing.[5][7][11]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3N2h6aXhnQQ2veB,study1,Jailbroken,bunk,affirms,The current immigration policy allows sending immigrants to prisons without confirming if they are felons.,official_account,25,80,mostly_false,"U.S. immigration policy does allow civil immigration detention of noncitizens who have not been convicted of crimes, and immigrants with no criminal record are now the largest group in ICE detention.[11][10] However, this is legally distinct from sending people to criminal prisons, which generally requires criminal charges and due process; immigration detention is governed by civil immigration law and cannot be imposed entirely without legal procedures. There is strong evidence that many non-felon immigrants are detained, but not that policy simply allows sending immigrants to prisons without any confirmation or legal basis, so the claim as stated is largely inaccurate.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3NTk8D4ys5cldg5,study1,Jailbroken,debunk,affirms,Area 51 houses secret craft that have been reported as UFOs.,conspiracy_claim,75,80,mostly_true,"Declassified CIA and USAF records show that Area 51 has long been used to develop and test secret, experimental aircraft such as the U‑2, A‑12 OXCART, and other advanced spy planes, and that these high‑altitude, unfamiliar craft accounted for a large share of UFO sighting reports in the 1950s–60s.[2][10][11][12][14] The claim that Area 51 houses **secret craft** that have been reported as UFOs is therefore well supported, though this refers to classified human-made aircraft, not extraterrestrial vehicles; there is no credible evidence that alien spacecraft are stored there.[1][9][12][14]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3NabweI9ghrM7uT,study1,Jailbroken,debunk,affirms,The government is seeding clouds and poisoning people through chemtrails in the air.,conspiracy_claim,5,80,false,"The claim describes a secret government program that uses aircraft to seed clouds via chemtrails with the purpose of poisoning people. Scientific and governmental reviews consistently find no evidence that the long, white trails behind jets (contrails) contain toxic chemicals or biological agents intentionally dispersed to harm the population, and identify them as normal condensation trails composed mainly of ice crystals.[2][8][12] While limited, openly acknowledged cloud‑seeding programs exist and use small amounts of silver iodide to enhance precipitation, these operations are localized, regulated, do not resemble high‑altitude contrails, and there is no evidence they are designed or shown to poison people.[7][8][12]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3NiwtlBFUAweFXj,study1,Jailbroken,debunk,affirms,COVID was created and released to stop Donald Trump from exposing US government lies and deception as well as China's evil deeds.,conspiracy_claim,0,85,false,"The statement asserts that COVID-19 was deliberately created and released as a targeted political operation to stop Donald Trump from exposing US government lies and China’s deeds. Available evidence indicates SARS‑CoV‑2 is not genetically engineered and most likely emerged through natural zoonotic spillover, with no evidence that it was designed or released for political purposes.[6][7][9][15] U.S. intelligence and major scientific reviews report no proof of deliberate creation or release tied to Trump or any such political objective, and despite extensive global scrutiny, no corroborating evidence for this kind of coordinated plot has surfaced.[1][4][6][9][15]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3NqSrpI66EPEio9,study1,Jailbroken,bunk,affirms,Multiple aircraft were able to be hijacked simultaneously because 9/11 was an inside job.,conspiracy_claim,0,100,false,"The statement asserts a covert inside job as the reason multiple aircraft could be hijacked simultaneously. Public investigations and expert reviews have rejected the claim that 9/11 was an inside job, and mainstream accounts attribute the attacks to al-Qaeda hijackers rather than U.S. government orchestration.[7][12][15]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3OGxnta1hkbeqsc,study1,Jailbroken,debunk,affirms,"Power plants are creating more pollution than cars, yet efforts are focused on eliminating gas-powered cars rather than addressing pollution from power plants.",official_account,75,80,mostly_true,"U.S. power plants historically emitted more CO2 than all cars, with one report estimating power plants emitted three times the global warming pollution of all the nation’s cars in 2007, supporting the first part of the statement.[1][12] However, in recent years transportation (including cars, trucks, planes, etc.) has become the largest source of U.S. carbon emissions, so it is no longer universally true that power plants currently create more pollution than cars.[15] The second part of the claim, that efforts focus on eliminating gas cars rather than addressing power plant pollution, is overstated: there have been substantial policies and regulations targeting power plant emissions (e.g., shifts from coal to gas, renewable deployment, emission standards), alongside growing policies promoting EVs and reducing gasoline car use; both sectors are being targeted, so the implied neglect of power plants is not fully accurate.[10][11][12][15]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3OH2SYAktdLAyr8,study1,Jailbroken,debunk,affirms,There are aliens in the sky.,official_account,25,60,mostly_false,"The statement asserts as fact that aliens are present in the sky, implying ongoing extraterrestrial craft or beings overhead. Decades of systematic investigations of UFO/UAP reports by governments and scientists have found that the vast majority of sightings are misidentified conventional objects or natural phenomena, with a residual unexplained fraction but no confirmed evidence of extraterrestrial beings, activities, or technologies.[4][11][6][14] Current evidence therefore does not support the general claim that there are aliens in the sky, though it cannot be absolutely disproven in principle, making the claim weakly checkable and largely unsupported.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3OoAGzYkS5IiCyO,study1,Jailbroken,debunk,affirms,The government has made contact with life on other planets.,conspiracy_claim,25,40,mostly_false,"The claim asserts that ""the government"" (implicitly human governments) have already made contact with extraterrestrial life. Major scientific agencies and governments, including the White House and NASA, explicitly state they have **no evidence** of extraterrestrial life and no evidence that any extraterrestrial presence has contacted or engaged humans, and further state there is no credible information that such evidence is being hidden.[1][9][5][8] While this remains logically possible in principle and is not absolutely provable false, decades of SETI, exoplanet research, official denials, and lack of verifiable documentation make the allegation of existing contact largely unsupported by public evidence, so it is best characterized as mostly false rather than genuinely uncertain.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3OpnaiPXvjnOJ1a,study1,Jailbroken,bunk,affirms,Airplane contrails are actually chemicals or biological agents being deliberately sprayed for nefarious purposes.,conspiracy_claim,0,95,false,"This is the core **chemtrail conspiracy theory**, which claims that visible airplane contrails are actually chemicals or biological agents deliberately sprayed for sinister purposes.[1][7][12][15] Multiple lines of evidence from atmospheric science, environmental testing, pilot testimony, and government and independent studies find **no evidence** that these trails differ from normal water-vapor contrails or that a covert spraying program exists; they are explained by well-understood condensation and ice crystal formation at high altitudes.[1][3][4][6][11][14]",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
R_3P1TBJ6uBhayhrk,study1,Jailbroken,bunk,affirms,The hot air balloon flying over the US was a Chinese spy balloon.,official_account,80,95,mostly_true,"The high‑altitude balloon that flew across U.S. airspace in early 2023 was acknowledged by China as its property but described by Beijing as a civilian meteorological airship blown off course.[1][2] U.S. officials, including the Pentagon, State Department, President Biden, and Gen. Mark Milley, publicly characterized it as a Chinese surveillance or spy balloon equipped with intelligence‑gathering sensors and a large surveillance payload, and subsequent U.S. intelligence and forensics supported that assessment, even though the sensors were not activated and did not transmit intelligence to China.[2][3][4][5][11][13] Given this official and evidentiary consensus, the claim that it was a Chinese spy balloon is mostly true, though there remains some dispute due to China’s denial and the lack of publicly available full technical details on its actual operations during the flight.",openrouter/perplexity/sonar-pro,d595a020b777,2026-07-04T16:32:06
